epoch,total,ic,bc,pde
0,0.4662024676799774,0.3915375769138336,0.07033035159111023,0.0008669052622281015
1,0.5946906208992004,0.5708509683609009,0.016579601913690567,0.0014520082622766495
2,0.5042147040367126,0.4738907217979431,0.00803452730178833,0.004457888659089804
3,0.47176671028137207,0.3830156922340393,0.08024770021438599,0.0017006617272272706
4,0.5223348736763,0.3387615978717804,0.15881003439426422,0.004952643532305956
5,0.5180104970932007,0.3429599106311798,0.14899137616157532,0.00521183991804719
6,0.47678661346435547,0.3718726336956024,0.09438888728618622,0.0021050197537988424
7,0.4582022428512573,0.41159382462501526,0.04311887547373772,0.0006979097379371524
8,0.47040635347366333,0.4498160183429718,0.014370342716574669,0.001243998296558857
9,0.4847462475299835,0.4750649631023407,0.004278787411749363,0.001080499030649662
10,0.4854657053947449,0.4815802276134491,0.0026279117446392775,0.0002515114611014724
11,0.47652000188827515,0.47016072273254395,0.005642748903483152,0.00014330730482470244
12,0.4639137387275696,0.4462742209434509,0.015356006100773811,0.0004567047581076622
13,0.45549169182777405,0.4176192879676819,0.03429161384701729,0.0007161530666053295
14,0.4574638307094574,0.3916222155094147,0.05968737602233887,0.0012308479053899646
15,0.4655819535255432,0.3740367591381073,0.08162501454353333,0.0019840330351144075
16,0.4690355658531189,0.3677826225757599,0.08950814604759216,0.0023489592131227255
17,0.46398741006851196,0.37254971265792847,0.08101852238178253,0.0020838365890085697
18,0.45614710450172424,0.38575923442840576,0.06244679167866707,0.0015882118605077267
19,0.451880544424057,0.4034350514411926,0.042471881955862045,0.0011947201564908028
20,0.45208603143692017,0.4208221435546875,0.026927683502435684,0.0008672400144860148
21,0.4542691111564636,0.43351447582244873,0.01760229468345642,0.0006304675480350852
22,0.4560483694076538,0.43870386481285095,0.013926609419286251,0.0006835819804109633
23,0.45526066422462463,0.4357663094997406,0.014821633696556091,0.0009345464059151709
24,0.45122501254081726,0.426119863986969,0.019671835005283356,0.0010866632219403982
25,0.4466291069984436,0.41250258684158325,0.028235146775841713,0.001178278704173863
26,0.44480791687965393,0.39809659123420715,0.03941575810313225,0.0014591178623959422
27,0.44572150707244873,0.3858945071697235,0.05030439794063568,0.0019045223016291857
28,0.4463743269443512,0.3782387971878052,0.05701575428247452,0.0022239575628191233
29,0.44452857971191406,0.37641891837120056,0.05689510703086853,0.002242912771180272
30,0.4407758116722107,0.38040104508399963,0.05015009641647339,0.0020449338480830193
31,0.4373018741607666,0.3887102007865906,0.03965048864483833,0.001788233406841755
32,0.43547719717025757,0.3984791338443756,0.0292666032910347,0.0015462908195331693
33,0.43469443917274475,0.4059174954891205,0.022027648985385895,0.001349858590401709
34,0.4330909550189972,0.40749260783195496,0.019315695390105247,0.0012565328506752849
35,0.4294186234474182,0.4015495777130127,0.0213552787899971,0.0013027561362832785
36,0.4245271384716034,0.3893345594406128,0.027809593826532364,0.0014765980886295438
37,0.4203469455242157,0.3745935559272766,0.037077952176332474,0.001735085155814886
38,0.41702720522880554,0.36198994517326355,0.04523468762636185,0.0019605180714279413
39,0.4125869572162628,0.35509076714515686,0.04752711206674576,0.0019938184414058924
40,0.4061456620693207,0.35480231046676636,0.04233714938163757,0.0018012417713180184
41,0.39932185411453247,0.3588697016239166,0.03289881348609924,0.0015106666833162308
42,0.39327293634414673,0.36238619685173035,0.0245245061814785,0.0012724483385682106
43,0.3865065574645996,0.3597678542137146,0.020787306129932404,0.001190278446301818
44,0.37757545709609985,0.34832730889320374,0.022571206092834473,0.0013353866524994373
45,0.36783862113952637,0.33061206340789795,0.028697505593299866,0.001705812755972147
46,0.35877665877342224,0.3129381835460663,0.03494046628475189,0.0021796030923724174
47,0.34929367899894714,0.30123481154441833,0.035192668437957764,0.0025732379872351885
48,0.3390507400035858,0.29696956276893616,0.027999967336654663,0.002816241467371583
49,0.3299711048603058,0.2957253158092499,0.01901225745677948,0.0030467109754681587
50,0.3219250738620758,0.2896499037742615,0.014321597293019295,0.003590713255107403
51,0.3141094446182251,0.2749430537223816,0.015150094404816628,0.004803255200386047
52,0.30839475989341736,0.25734665989875793,0.018134575337171555,0.0065827094949781895
53,0.3042876720428467,0.24680842459201813,0.016746751964092255,0.008146503008902073
54,0.3013654351234436,0.24616007506847382,0.010273815132677555,0.008986308239400387
55,0.3009357154369354,0.24647077918052673,0.005587924271821976,0.009775402024388313
56,0.30038827657699585,0.2377030849456787,0.005272464361041784,0.011482548899948597
57,0.3010125160217285,0.22563818097114563,0.006844270043075085,0.01370601262897253
58,0.30132171511650085,0.22306515276432037,0.005380647722631693,0.01457518246024847
59,0.300793319940567,0.22811786830425262,0.0024313691537827253,0.014048817567527294
60,0.2996909022331238,0.22658546268939972,0.002202988136559725,0.014180487021803856
61,0.29754024744033813,0.21740461885929108,0.004306568764150143,0.015165814198553562
62,0.29500195384025574,0.2144329696893692,0.005097225308418274,0.015094353817403316
63,0.2920488715171814,0.2202453762292862,0.003299315692856908,0.013700839132070541
64,0.2896639108657837,0.2223198413848877,0.003085529897361994,0.012851707637310028
