epoch,total,ic,bc,pde
0,0.7951985001564026,0.5955946445465088,0.04895717650651932,0.030129339545965195
1,0.660830557346344,0.5688463449478149,0.02355062961578369,0.013686717487871647
2,0.5698533058166504,0.5409116148948669,0.00784250721335411,0.004219843074679375
3,0.5155072212219238,0.5121031999588013,0.0008175777038559318,0.000517289328854531
4,0.4879976511001587,0.4830033779144287,0.001489354413934052,0.0007009858381934464
5,0.47708413004875183,0.4549398124217987,0.009038947522640228,0.002621074439957738
6,0.47432756423950195,0.4292099177837372,0.02235356718301773,0.004552816040813923
7,0.47427356243133545,0.40668392181396484,0.03993850573897362,0.005530227907001972
8,0.47450223565101624,0.3877428472042084,0.06004482880234718,0.005342913791537285
9,0.4746944308280945,0.3724119961261749,0.08073646575212479,0.004309197422116995
10,0.4753822088241577,0.36056825518608093,0.09993070363998413,0.0029766475781798363
11,0.4769291579723358,0.3520978093147278,0.11557389795780182,0.0018514939583837986
12,0.4789638817310333,0.3469165563583374,0.1259722113609314,0.001215025084093213
13,0.4804464280605316,0.3448886275291443,0.13019438087940216,0.0010726890759542584
14,0.4802660644054413,0.34575703740119934,0.12831822037696838,0.0012381630949676037
15,0.4778541028499603,0.34915047883987427,0.12131317704916,0.0014780882047489285
16,0.4733980894088745,0.3546350598335266,0.11065319180488586,0.0016219703247770667
17,0.46767252683639526,0.36175572872161865,0.0979122668504715,0.001600912306457758
18,0.4617063105106354,0.37005165219306946,0.08448562026023865,0.001433808822184801
19,0.45645958185195923,0.37905964255332947,0.07144641876220703,0.0011907037114724517
20,0.4525974988937378,0.38832277059555054,0.059507668018341064,0.0009534145938232541
21,0.45038992166519165,0.39740920066833496,0.04905940219759941,0.0007842639461159706
22,0.4497241973876953,0.40593376755714417,0.040247414261102676,0.0007086068508215249
23,0.45019978284835815,0.4135732054710388,0.03305899351835251,0.0007135180640034378
24,0.45127564668655396,0.42007675766944885,0.027395807206630707,0.0007606130093336105
25,0.452433317899704,0.425273060798645,0.02312956005334854,0.0008061387925408781
26,0.4533056616783142,0.42907223105430603,0.020137974992394447,0.0008190955268219113
27,0.4537297785282135,0.43145978450775146,0.01831822842359543,0.0007903499063104391
28,0.45371848344802856,0.43248429894447327,0.017578979954123497,0.0007310377550311387
29,0.4533795118331909,0.432241290807724,0.0178205743432045,0.0006635325262323022
30,0.45282965898513794,0.4308600127696991,0.018917923793196678,0.0006103482446633279
31,0.4521421194076538,0.4284954369068146,0.020718522369861603,0.0005856308271177113
32,0.4513412415981293,0.4253244996070862,0.023057913407683372,0.000591765099670738
33,0.4504319131374359,0.421543151140213,0.025782611221075058,0.000621229293756187
34,0.4494367837905884,0.4173603057861328,0.028766917064785957,0.0006619112682528794
35,0.4484190046787262,0.41298770904541016,0.031915828585624695,0.0007030894630588591
36,0.44748011231422424,0.40862777829170227,0.03515508025884628,0.0007394463173113763
37,0.44673413038253784,0.4044610559940338,0.03841446340084076,0.0007717248518019915
38,0.4462699890136719,0.4006371796131134,0.04161114990711212,0.0008043276611715555
39,0.44611579179763794,0.397269070148468,0.0446392185986042,0.0008414961630478501
40,0.4462226629257202,0.39443185925483704,0.04737014323472977,0.0008841306553222239
41,0.4464755654335022,0.39216628670692444,0.04966559261083603,0.0009287371067330241
42,0.4467287063598633,0.3904848098754883,0.051399920135736465,0.0009687969577498734
43,0.44685301184654236,0.3893800973892212,0.05248467996716499,0.0009976420551538467
44,0.44677358865737915,0.3888307511806488,0.052886392921209335,0.0010112853487953544
45,0.4464854896068573,0.3888048231601715,0.052631400525569916,0.0010098491329699755
46,0.44604331254959106,0.3892606198787689,0.05179730802774429,0.0009970797691494226
47,0.4455324113368988,0.3901449739933014,0.05049527436494827,0.0009784316644072533
48,0.4450361430644989,0.3913920521736145,0.0488499291241169,0.0009588282555341721
49,0.4446110725402832,0.39292266964912415,0.04698250815272331,0.000941179518122226
50,0.44427770376205444,0.39464572072029114,0.045000992715358734,0.000926195818465203
51,0.4440256655216217,0.3964614272117615,0.04299771413207054,0.0009133030544035137
52,0.4438284933567047,0.39826658368110657,0.04105222225189209,0.0009019375429488719
53,0.4436586797237396,0.39996063709259033,0.039235860109329224,0.000892435375135392
54,0.4434967637062073,0.40145179629325867,0.037614606320858,0.000886068562977016
55,0.44333237409591675,0.4026621878147125,0.03624860942363739,0.0008843209943734109
