epoch,total,ic,bc,pde
0,0.5489391684532166,0.5168856978416443,0.026976238936185837,0.0010154431220144033
1,0.5134924054145813,0.4601510167121887,0.04660554975271225,0.0013471759157255292
2,0.5011909008026123,0.4117567539215088,0.08130280673503876,0.001626269076950848
3,0.5055946111679077,0.37623918056488037,0.12011606991291046,0.0018478694837540388
4,0.5132354497909546,0.3574140965938568,0.1458294540643692,0.0019983802922070026
5,0.515098512172699,0.3532525897026062,0.15181995928287506,0.0020051950123161077
6,0.5112255811691284,0.35918256640434265,0.14262770116329193,0.0018830675398930907
7,0.5051873922348022,0.37154802680015564,0.1251382827758789,0.0017002206295728683
8,0.5002285242080688,0.3875694274902344,0.10509930551052094,0.0015119564486667514
9,0.4980402886867523,0.404694139957428,0.0866120457649231,0.0013468194520100951
10,0.49853548407554626,0.42034122347831726,0.0721372440457344,0.0012114060809835792
11,0.5002647042274475,0.43215733766555786,0.0626116544008255,0.00109914131462574
12,0.5014732480049133,0.43857383728027344,0.057847775518894196,0.0010103327222168446
13,0.5011496543884277,0.43916699290275574,0.057206012308597565,0.0009553256677463651
14,0.4993392825126648,0.43455296754837036,0.0600949302315712,0.0009382784483022988
15,0.49681803584098816,0.42602092027664185,0.06603438407182693,0.0009525461937300861
16,0.4945399761199951,0.4151781499385834,0.07443439215421677,0.0009854849195107818
17,0.4931538701057434,0.4036976993083954,0.08434347063302994,0.0010225404985249043
18,0.49274998903274536,0.39312633872032166,0.09436307102441788,0.0010521181393414736
19,0.4928988814353943,0.38471168279647827,0.10284163057804108,0.001069114077836275
20,0.4929429888725281,0.37926775217056274,0.10831177234649658,0.0010726950131356716
21,0.4923824667930603,0.3771204948425293,0.10994898527860641,0.0010625969152897596
22,0.4911172688007355,0.37814244627952576,0.10778522491455078,0.0010379183804616332
23,0.4894232153892517,0.381833016872406,0.10260126739740372,0.0009977882727980614
24,0.4877418279647827,0.3873988091945648,0.09562172740697861,0.0009442593436688185
25,0.48642727732658386,0.3938286304473877,0.08817514777183533,0.0008846985292620957
26,0.48556849360466003,0.3999955356121063,0.08142631500959396,0.000829326338134706
27,0.4849669933319092,0.4048135280609131,0.07622450590133667,0.0007857925957068801
28,0.484279066324234,0.40743398666381836,0.07306528836488724,0.0007559588411822915
29,0.48322758078575134,0.40741226077079773,0.07212889939546585,0.0007372827385552227
30,0.48175251483917236,0.40477725863456726,0.07333879172801971,0.0007272944785654545
31,0.48001450300216675,0.39999014139175415,0.07639383524656296,0.0007261052378453314
32,0.4782659411430359,0.3938280940055847,0.0807669535279274,0.000734180212020874
33,0.47668465971946716,0.3872315585613251,0.08570779860019684,0.0007490566349588335
34,0.4752734303474426,0.3811393678188324,0.09030935168266296,0.0007649401668459177
35,0.47387662529945374,0.3763294816017151,0.09367136657238007,0.0007751517696306109
36,0.4722972810268402,0.37329232692718506,0.09512697160243988,0.0007755910628475249
37,0.4704322814941406,0.37216559052467346,0.09443418681621552,0.0007665029843337834
38,0.4683283269405365,0.372735857963562,0.09183690696954727,0.0007511149160563946
39,0.4661315381526947,0.37449023127555847,0.08797536790370941,0.000733188062440604
40,0.463975191116333,0.3767019808292389,0.08369481563568115,0.0007156819337978959
41,0.46188560128211975,0.37854960560798645,0.07983043789863586,0.0007011115667410195
42,0.4597720503807068,0.37927326560020447,0.07703447341918945,0.0006928645307198167
43,0.45750463008880615,0.3783462345600128,0.07568250596523285,0.0006951783434487879
44,0.45501577854156494,0.37560680508613586,0.07585420459508896,0.0007109527941793203
45,0.4523467421531677,0.37129613757133484,0.07735167443752289,0.0007397898007184267
46,0.4496040344238281,0.3659863770008087,0.07972677052021027,0.0007781765889376402
47,0.44686833024024963,0.3604300618171692,0.08233097195625305,0.0008214596309699118
48,0.44413578510284424,0.3553756773471832,0.08443154394626617,0.0008657083380967379
49,0.4413365423679352,0.3513942360877991,0.08540292084217072,0.0009078793227672577
50,0.4384099543094635,0.34875404834747314,0.08492961525917053,0.000945255917031318
51,0.43536177277565,0.3473680913448334,0.08311440795660019,0.0009758523083291948
52,0.43225279450416565,0.34682121872901917,0.08043311536312103,0.000999694922938943
53,0.4291340112686157,0.34647056460380554,0.07756594568490982,0.0010195036884397268
54,0.4259934723377228,0.3456098735332489,0.07518681138753891,0.0010393561096861959
55,0.4227682948112488,0.3436709940433502,0.0737861841917038,0.0010622252011671662
56,0.4194093346595764,0.34040337800979614,0.0735635831952095,0.001088476274162531
57,0.41592779755592346,0.33595746755599976,0.07439030706882477,0.0011160095455124974
58,0.41237494349479675,0.3308315873146057,0.07583628594875336,0.0011414099717512727
59,0.40878087282180786,0.3257020115852356,0.07727476209402084,0.0011608179192990065
60,0.40512511134147644,0.32119688391685486,0.07807613164186478,0.001170421252027154
61,0.40137073397636414,0.31768998503685,0.07784240692853928,0.0011676648864522576
62,0.39751651883125305,0.3151833117008209,0.07656777650117874,0.001153085962869227
63,0.39360159635543823,0.3133113980293274,0.07463526725769043,0.0011309876572340727
64,0.3896569609642029,0.3114655911922455,0.07265304028987885,0.0011076675727963448
65,0.3856699764728546,0.30901429057121277,0.07121250033378601,0.001088638324290514
66,0.38160768151283264,0.3055552542209625,0.07066791504621506,0.0010768984211608768
67,0.37746545672416687,0.3010910153388977,0.07101114094257355,0.0010726617183536291
68,0.3732718229293823,0.29602885246276855,0.07187424600124359,0.0010737442644312978
69,0.3690439462661743,0.29099583625793457,0.07266739010810852,0.001076145563274622
70,0.3647640347480774,0.28655537962913513,0.07283136248588562,0.0010754575487226248
71,0.3604089319705963,0.28295665979385376,0.07210685312747955,0.0010690867202356458
72,0.3559834659099579,0.2800280451774597,0.07066677510738373,0.0010577283101156354
73,0.3515024781227112,0.27725836634635925,0.06902149319648743,0.0010445223888382316
74,0.34695664048194885,0.27404069900512695,0.06775196641683578,0.0010327947093173862
75,0.3423220217227936,0.2699832022190094,0.06721703708171844,0.0010243590222671628
76,0.33759772777557373,0.2651238441467285,0.06737934052944183,0.00101890426594764
77,0.3328043222427368,0.25990763306617737,0.06782662868499756,0.0010140137746930122
78,0.3279469609260559,0.2549246847629547,0.06799119710922241,0.0010062140645459294
79,0.3230118155479431,0.25056883692741394,0.0674772635102272,0.0009931429522112012
80,0.31799644231796265,0.24681659042835236,0.06630409508943558,0.0009751525358296931
81,0.31290990114212036,0.24324850738048553,0.06488741934299469,0.0009547951049171388
82,0.3077447712421417,0.2393035888671875,0.06376664340496063,0.0009349024039693177
83,0.3024818003177643,0.23463673889636993,0.06326047331094742,0.0009169185650534928
84,0.2971203029155731,0.229350283741951,0.06326834112405777,0.0009003339218907058
85,0.29167085886001587,0.22391319274902344,0.06334050744771957,0.0008834321633912623
86,0.2861311733722687,0.21881766617298126,0.06298819184303284,0.0008650622912682593
87,0.2804977595806122,0.21422865986824036,0.062038324773311615,0.0008461562683805823
88,0.27477970719337463,0.20987530052661896,0.06075679883360863,0.0008295252919197083
89,0.2689797580242157,0.2052583545446396,0.059630684554576874,0.0008181465091183782
90,0.2630895674228668,0.2000422477722168,0.058979928493499756,0.0008134804666042328
91,0.2571130394935608,0.1943323314189911,0.05870652198791504,0.000814837752841413
92,0.25106123089790344,0.1885807365179062,0.05837935209274292,0.0008202259778045118
93,0.2449360340833664,0.18319213390350342,0.05760391056537628,0.0008279982139356434
94,0.23874397575855255,0.17818234860897064,0.05637286975979805,0.0008377529447898269
95,0.23249852657318115,0.1731829047203064,0.05506571754813194,0.0008499798132106662
96,0.22620534896850586,0.16779187321662903,0.054088108241558075,0.0008650723029859364
97,0.21987366676330566,0.16196945309638977,0.053492315113544464,0.0008823804091662169
98,0.2135210931301117,0.15608008205890656,0.05293995514512062,0.0009002132574096322
99,0.20715801417827606,0.15051697194576263,0.05205529183149338,0.0009171506389975548
100,0.2007959485054016,0.1453072875738144,0.05082343518733978,0.0009330466273240745
101,0.1944512277841568,0.1401083916425705,0.04959896206855774,0.0009487739880569279
102,0.1881350725889206,0.1346023976802826,0.04870515316724777,0.0009655029862187803
103,0.18186481297016144,0.1288725584745407,0.04807300865650177,0.0009838505648076534
104,0.17565955221652985,0.12330770492553711,0.04733315110206604,0.0010037398897111416
105,0.16953177750110626,0.11813485622406006,0.04627053439617157,0.0010252771899104118
106,0.1634969860315323,0.11316388100385666,0.045088738203048706,0.0010488710831850767
107,0.15756750106811523,0.1080598458647728,0.044133253395557404,0.0010748790809884667
108,0.15175765752792358,0.10280487686395645,0.04343444108963013,0.0011036695213988423
