epoch,total,ic,bc,pde,lambda_ic,lambda_bc,lambda_pde,stage
49,0.132314071059227,0.12695792317390442,0.0033923902083188295,0.0003927514480892569,1.0,1.0,5.0,0
50,0.1322646290063858,0.12655813992023468,0.003290173364803195,0.0004832625272683799,1.0,1.0,5.0,0
51,0.13226278126239777,0.1261511594057083,0.003134346567094326,0.00059545534895733,1.0,1.0,5.0,0
52,0.13231141865253448,0.12581413984298706,0.0029876260086894035,0.0007019322947598994,1.0,1.0,5.0,0
53,0.13234445452690125,0.1256050318479538,0.0028940043412148952,0.0007690849015489221,1.0,1.0,5.0,0
54,0.1322946399450302,0.1255522221326828,0.0028714805375784636,0.0007741863955743611,1.0,1.0,5.0,0
55,0.13215698301792145,0.1256519854068756,0.0029167034663259983,0.0007176579092629254,1.0,1.0,5.0,0
56,0.1319926232099533,0.1258721798658371,0.00301151629537344,0.0006217854097485542,1.0,1.0,5.0,0
57,0.13187605142593384,0.12616021931171417,0.0031275134533643723,0.0005176637787371874,1.0,1.0,5.0,0
58,0.131837397813797,0.1264546662569046,0.0032314087729901075,0.0004302656161598861,1.0,1.0,5.0,0
59,0.13184891641139984,0.12669885158538818,0.003294368740171194,0.00037114115548320115,1.0,1.0,5.0,0
60,0.13186071813106537,0.12685368955135345,0.0033027995377779007,0.0003408462507650256,1.0,1.0,5.0,0
61,0.13184711337089539,0.1269053816795349,0.003263578750193119,0.00033563131000846624,1.0,1.0,5.0,0
62,0.131821408867836,0.12686565518379211,0.0031989694107323885,0.0003513585834298283,1.0,1.0,5.0,0
63,0.13181105256080627,0.12676461040973663,0.003134149592369795,0.00038245777250267565,1.0,1.0,5.0,0
64,0.13182340562343597,0.1266397088766098,0.003086167387664318,0.0004195076762698591,1.0,1.0,5.0,0
65,0.13183718919754028,0.12652529776096344,0.0030612354166805744,0.0004501324438024312,1.0,1.0,5.0,0
66,0.13182426989078522,0.12644492089748383,0.0030596605502068996,0.0004639380786102265,1.0,1.0,5.0,0
67,0.1317775696516037,0.12640754878520966,0.0030813494231551886,0.00045773506280966103,1.0,1.0,5.0,0
68,0.13171686232089996,0.12640725076198578,0.0031257772352546453,0.0004367691872175783,1.0,1.0,5.0,0
69,0.13166917860507965,0.12642616033554077,0.003186947200447321,0.0004112152091693133,1.0,1.0,5.0,0
70,0.13164514303207397,0.12644048035144806,0.0032496019266545773,0.00039101357106119394,1.0,1.0,5.0,0
71,0.13163422048091888,0.1264285296201706,0.0032923489343374968,0.000382669095415622,1.0,1.0,5.0,0
72,0.1316203474998474,0.1263786405324936,0.0032971634063869715,0.00038890872383490205,1.0,1.0,5.0,0
73,0.13159918785095215,0.1262935847043991,0.0032588429749011993,0.00040935276774689555,1.0,1.0,5.0,0
74,0.13157959282398224,0.12618988752365112,0.0031878529116511345,0.0004403696511872113,1.0,1.0,5.0,0
75,0.13157008588314056,0.12609195709228516,0.0031052289996296167,0.0004745804180856794,1.0,1.0,5.0,0
76,0.13156762719154358,0.12602391839027405,0.0030336598865687847,0.0005020116805098951,1.0,1.0,5.0,0
77,0.13156020641326904,0.12600164115428925,0.0029900239314883947,0.0005137073458172381,1.0,1.0,5.0,0
78,0.1315397471189499,0.12602819502353668,0.002981791505590081,0.0005059496033936739,1.0,1.0,5.0,0
79,0.13150981068611145,0.12609286606311798,0.003006585640832782,0.00048207034706138074,1.0,1.0,5.0,0
80,0.13148082792758942,0.12617453932762146,0.0030536805279552937,0.00045052263885736465,1.0,1.0,5.0,0
81,0.13145893812179565,0.1262478083372116,0.003107355209067464,0.000420755532104522,1.0,1.0,5.0,0
82,0.13144148886203766,0.12629079818725586,0.0031521280761808157,0.00039971250225789845,1.0,1.0,5.0,0
83,0.13142269849777222,0.12629173696041107,0.003178374608978629,0.00039051807834766805,1.0,1.0,5.0,0
84,0.13140149414539337,0.1262521743774414,0.0031853774562478065,0.0003927894285880029,1.0,1.0,5.0,0
85,0.13138209283351898,0.12618567049503326,0.0031799585558474064,0.0004032948345411569,1.0,1.0,5.0,0
86,0.13136759400367737,0.1261124163866043,0.0031718816608190536,0.0004166615253780037,1.0,1.0,5.0,0
87,0.13135534524917603,0.12605217099189758,0.0031692117918282747,0.0004267935291863978,1.0,1.0,5.0,0
88,0.13133983314037323,0.12601812183856964,0.003175947582349181,0.000429152772994712,1.0,1.0,5.0,0
89,0.1313188374042511,0.12601320445537567,0.003191754687577486,0.00042277653119526803,1.0,1.0,5.0,0
90,0.13129542768001556,0.1260300874710083,0.00321243517100811,0.00041057952330447733,1.0,1.0,5.0,0
91,0.13127358257770538,0.1260543018579483,0.0032307403162121773,0.00039770937291905284,1.0,1.0,5.0,0
92,0.13125380873680115,0.1260695904493332,0.0032383990474045277,0.00038916582707315683,1.0,1.0,5.0,0
93,0.13123387098312378,0.12606395781040192,0.003229662077501416,0.00038804998621344566,1.0,1.0,5.0,0
94,0.13121268153190613,0.12603378295898438,0.003204751992598176,0.0003948304511141032,1.0,1.0,5.0,0
95,0.13119201362133026,0.1259848177433014,0.0031707885209470987,0.00040728243766352534,1.0,1.0,5.0,0
96,0.13117344677448273,0.12592916190624237,0.003139214590191841,0.00042101452709175646,1.0,1.0,5.0,0
97,0.131155863404274,0.1258801966905594,0.0031211997848004103,0.00043089265818707645,1.0,1.0,5.0,0
98,0.13113661110401154,0.12584726512432098,0.0031233930494636297,0.0004331928212195635,1.0,1.0,5.0,0
99,0.1311149299144745,0.12583251297473907,0.0031456260476261377,0.00042735919123515487,1.0,1.0,5.0,0
100,0.1310923546552658,0.12583065032958984,0.0031810139771550894,0.0004161381511949003,1.0,1.0,5.0,0
101,0.13107044994831085,0.1258319765329361,0.0032184377778321505,0.00040400726720690727,1.0,1.0,5.0,0
102,0.13104882836341858,0.125826895236969,0.0032468358986079693,0.00039502177969552577,1.0,1.0,5.0,0
103,0.13102656602859497,0.1258104145526886,0.0032597025856375694,0.0003912904066964984,1.0,1.0,5.0,0
104,0.13100385665893555,0.1257840245962143,0.003257439471781254,0.00039247763925231993,1.0,1.0,5.0,0
105,0.13098174333572388,0.12575459480285645,0.0032462640665471554,0.0003961784241255373,1.0,1.0,5.0,0
106,0.1309603601694107,0.12573064863681793,0.0032345768995583057,0.00039902597200125456,1.0,1.0,5.0,0
107,0.1309383660554886,0.12571769952774048,0.003229079069569707,0.00039831569301895797,1.0,1.0,5.0,0
108,0.13091501593589783,0.1257154941558838,0.0032323477789759636,0.0003934352716896683,1.0,1.0,5.0,0
109,0.13089099526405334,0.12571774423122406,0.003242362989112735,0.00038617730024270713,1.0,1.0,5.0,0
110,0.13086704909801483,0.1257147490978241,0.003253825707361102,0.0003796924138441682,1.0,1.0,5.0,0
111,0.13084298372268677,0.12569791078567505,0.003260993165895343,0.0003768152091652155,1.0,1.0,5.0,0
112,0.13081833720207214,0.12566380202770233,0.003260965459048748,0.0003787143505178392,1.0,1.0,5.0,0
113,0.13079342246055603,0.12561601400375366,0.003255555871874094,0.00038436907925643027,1.0,1.0,5.0,0
114,0.13076868653297424,0.12556347250938416,0.0032503881957381964,0.0003909662482328713,1.0,1.0,5.0,0
115,0.13074390590190887,0.12551642954349518,0.0032516629435122013,0.00039516433025710285,1.0,1.0,5.0,0
116,0.1307183802127838,0.12548185884952545,0.003262569662183523,0.00039479040424339473,1.0,1.0,5.0,0
117,0.1306920349597931,0.12546075880527496,0.003281323006376624,0.00038999022217467427,1.0,1.0,5.0,0
118,0.1306653618812561,0.12544848024845123,0.003301849588751793,0.0003830067871604115,1.0,1.0,5.0,0
119,0.1306384801864624,0.12543778121471405,0.003316876944154501,0.00037676404463127255,1.0,1.0,5.0,0
120,0.1306111216545105,0.1254229098558426,0.003321959637105465,0.0003732512705028057,1.0,1.0,5.0,0
121,0.13058331608772278,0.12540225684642792,0.003317969385534525,0.00037261974648572505,1.0,1.0,5.0,0
122,0.13055534660816193,0.12537826597690582,0.0033104419708251953,0.00037332906504161656,1.0,1.0,5.0,0
123,0.13052715361118317,0.1253548264503479,0.003306252881884575,0.00037321384297683835,1.0,1.0,5.0,0
124,0.1304982751607895,0.125333771109581,0.0033098100684583187,0.00037093801074661314,1.0,1.0,5.0,0
125,0.1304687112569809,0.12531320750713348,0.0033209407702088356,0.00036691169952973723,1.0,1.0,5.0,0
126,0.13043874502182007,0.12528841197490692,0.003335390007123351,0.000362987833796069,1.0,1.0,5.0,0
127,0.1304083615541458,0.12525494396686554,0.003347651334479451,0.0003611540887504816,1.0,1.0,5.0,0
128,0.13037745654582977,0.12521201372146606,0.003354571992531419,0.00036217225715518,1.0,1.0,5.0,0
129,0.13034605979919434,0.12516368925571442,0.0033573296386748552,0.0003650083963293582,1.0,1.0,5.0,0
130,0.13031430542469025,0.12511707842350006,0.003360288916155696,0.00036738673225045204,1.0,1.0,5.0,0
131,0.1302819550037384,0.12507832050323486,0.0033675599843263626,0.0003672147577162832,1.0,1.0,5.0,0
132,0.13024890422821045,0.1250491738319397,0.003379834583029151,0.0003639773349277675,1.0,1.0,5.0,0
133,0.13021525740623474,0.12502627074718475,0.0033937774132937193,0.00035903920070268214,1.0,1.0,5.0,0
134,0.13018107414245605,0.1250036507844925,0.003404472256079316,0.0003545918152667582,1.0,1.0,5.0,0
135,0.1301463097333908,0.12497655302286148,0.0034092182759195566,0.00035210757050663233,1.0,1.0,5.0,0
136,0.13011091947555542,0.12494391947984695,0.0034097633324563503,0.00035144557477906346,1.0,1.0,5.0,0
137,0.13007494807243347,0.1249079778790474,0.003411094192415476,0.00035117461811751127,1.0,1.0,5.0,0
138,0.1300382912158966,0.12487132847309113,0.003417721949517727,0.0003498493751976639,1.0,1.0,5.0,0
139,0.13000085949897766,0.12483415752649307,0.003430425189435482,0.00034725727164186537,1.0,1.0,5.0,0
140,0.1299627423286438,0.12479408830404282,0.003445832058787346,0.0003445657785050571,1.0,1.0,5.0,0
141,0.1299239546060562,0.12474857270717621,0.0034592319279909134,0.00034322930150665343,1.0,1.0,5.0,0
142,0.12988439202308655,0.12469783425331116,0.0034684082493185997,0.00034362953738309443,1.0,1.0,5.0,0
143,0.1298440843820572,0.12464568018913269,0.0034753105137497187,0.00034461976611055434,1.0,1.0,5.0,0
144,0.12980301678180695,0.12459708005189896,0.003483952023088932,0.00034439601586200297,1.0,1.0,5.0,0
145,0.12976107001304626,0.12455444037914276,0.0034964936785399914,0.0003420257999096066,1.0,1.0,5.0,0
146,0.12971827387809753,0.12451574951410294,0.003511166898533702,0.0003382709692232311,1.0,1.0,5.0,0
147,0.12967464327812195,0.12447623908519745,0.00352399586699903,0.0003348841273691505,1.0,1.0,5.0,0
148,0.12963014841079712,0.12443209439516068,0.003532787784934044,0.00033305329270660877,1.0,1.0,5.0,0
149,0.12958472967147827,0.12438289821147919,0.003539504949003458,0.0003324658318888396,1.0,1.0,5.0,0
150,0.1295383721590042,0.12433071434497833,0.003548570442944765,0.00033181748585775495,1.0,1.0,5.0,0
151,0.12949100136756897,0.12427706271409988,0.0035627023316919804,0.0003302496625110507,1.0,1.0,5.0,0
152,0.12944266200065613,0.12422104924917221,0.003580438671633601,0.00032823372748680413,1.0,1.0,5.0,0
153,0.1293932944536209,0.1241607517004013,0.003597802482545376,0.0003269492299295962,1.0,1.0,5.0,0
154,0.12934288382530212,0.12409619241952896,0.0036124703474342823,0.0003268458822276443,1.0,1.0,5.0,0
155,0.12929141521453857,0.12403044104576111,0.00362598430365324,0.0003269962326157838,1.0,1.0,5.0,0
156,0.1292387992143631,0.12396720051765442,0.0036415113136172295,0.00032601747079752386,1.0,1.0,5.0,0
157,0.1291850358247757,0.1239071860909462,0.0036597794387489557,0.0003236152697354555,1.0,1.0,5.0,0
158,0.12913015484809875,0.12384725362062454,0.0036780615337193012,0.00032096917857415974,1.0,1.0,5.0,0
159,0.1290740966796875,0.12378324568271637,0.0036935843527317047,0.0003194535674992949,1.0,1.0,5.0,0
160,0.12901681661605835,0.12371356785297394,0.0037073357962071896,0.0003191842697560787,1.0,1.0,5.0,0
161,0.1289583295583725,0.12363944202661514,0.003723463509231806,0.00031908557866699994,1.0,1.0,5.0,0
162,0.12889859080314636,0.12356212735176086,0.0037447155918926,0.00031834872788749635,1.0,1.0,5.0,0
163,0.12883758544921875,0.12348103523254395,0.0037694319617003202,0.00031742360442876816,1.0,1.0,5.0,0
164,0.12877532839775085,0.12339527159929276,0.00379379466176033,0.000317251164233312,1.0,1.0,5.0,0
165,0.1287117749452591,0.1233062669634819,0.00381646235473454,0.0003178104234393686,1.0,1.0,5.0,0
166,0.12864696979522705,0.12321731448173523,0.003839474869892001,0.0003180353087373078,1.0,1.0,5.0,0
167,0.12858089804649353,0.12312991917133331,0.0038644536398351192,0.00031730509363114834,1.0,1.0,5.0,0
168,0.12851358950138092,0.12304148077964783,0.003889914136379957,0.00031643803231418133,1.0,1.0,5.0,0
169,0.12844502925872803,0.12294774502515793,0.003913906402885914,0.0003166761016473174,1.0,1.0,5.0,0
170,0.12837529182434082,0.12284690886735916,0.003938035108149052,0.00031806802144274116,1.0,1.0,5.0,0
171,0.1283043473958969,0.12274011224508286,0.003966373857110739,0.0003195743483956903,1.0,1.0,5.0,0
172,0.12823231518268585,0.12262862175703049,0.004000156186521053,0.0003207084955647588,1.0,1.0,5.0,0
173,0.12815923988819122,0.12251242250204086,0.004035960882902145,0.000322173407766968,1.0,1.0,5.0,0
174,0.1280851811170578,0.12239217758178711,0.004070251248776913,0.0003245498228352517,1.0,1.0,5.0,0
175,0.12801022827625275,0.12227042764425278,0.00410352973267436,0.0003272525791544467,1.0,1.0,5.0,0
176,0.12793447077274323,0.12214858084917068,0.004138016141951084,0.00032957427902147174,1.0,1.0,5.0,0
177,0.1278579980134964,0.12202408164739609,0.004173672758042812,0.00033204880310222507,1.0,1.0,5.0,0
178,0.127780944108963,0.12189280986785889,0.004209570586681366,0.00033571181120350957,1.0,1.0,5.0,0
179,0.12770339846611023,0.12175358831882477,0.004247610457241535,0.00034044019412249327,1.0,1.0,5.0,0
180,0.1276254802942276,0.12160848826169968,0.004290609620511532,0.000345279200701043,1.0,1.0,5.0,0
181,0.12754732370376587,0.12145934998989105,0.00433717668056488,0.0003501607570797205,1.0,1.0,5.0,0
182,0.1274690330028534,0.1213068887591362,0.004382721614092588,0.0003558852185960859,1.0,1.0,5.0,0
183,0.12739069759845734,0.12115254253149033,0.004425784572958946,0.0003624735400080681,1.0,1.0,5.0,0
184,0.12731239199638367,0.12099771201610565,0.00446899002417922,0.0003691377060022205,1.0,1.0,5.0,0
185,0.12723417580127716,0.12084075063467026,0.004513895139098167,0.00037590524880215526,1.0,1.0,5.0,0
186,0.1271560937166214,0.1206783577799797,0.004559739027172327,0.00038359948666766286,1.0,1.0,5.0,0
187,0.1270781308412552,0.12051019817590714,0.004607082810252905,0.00039216759614646435,1.0,1.0,5.0,0
188,0.12700021266937256,0.12033922225236893,0.004657031036913395,0.0004007929819636047,1.0,1.0,5.0,0
189,0.12692229449748993,0.12016750127077103,0.004707201384007931,0.00040951845585368574,1.0,1.0,5.0,0
190,0.12684422731399536,0.11999551951885223,0.00475415401160717,0.00041891125147230923,1.0,1.0,5.0,0
191,0.12676580250263214,0.11982426047325134,0.004798754118382931,0.00042855757055804133,1.0,1.0,5.0,0
192,0.12668682634830475,0.11965411901473999,0.00484380591660738,0.0004377793811727315,1.0,1.0,5.0,0
193,0.1266069859266281,0.11948316544294357,0.004888960625976324,0.0004469728737603873,1.0,1.0,5.0,0
194,0.12652599811553955,0.11931035667657852,0.004932898096740246,0.0004565487615764141,1.0,1.0,5.0,0
195,0.12644347548484802,0.1191377192735672,0.0049762302078306675,0.0004659060505218804,1.0,1.0,5.0,0
196,0.12635906040668488,0.11896701157093048,0.005018490366637707,0.0004747117927763611,1.0,1.0,5.0,0
197,0.1262723207473755,0.11879793554544449,0.0050577097572386265,0.0004833345301449299,1.0,1.0,5.0,0
198,0.12618285417556763,0.11863091588020325,0.005094421096146107,0.0004915031022392213,1.0,1.0,5.0,0
199,0.12609021365642548,0.11846652626991272,0.005130308214575052,0.0004986769636161625,1.0,1.0,5.0,0
200,0.24763396382331848,0.11830317974090576,0.0051645552739501,0.000505248608533293,1.9502253928328492,2.2971215642220177,10.0,0
201,0.24758753180503845,0.11948367208242416,0.0034293034113943577,0.00066899269586429,1.9502253928328492,2.2971215642220177,10.0,0
202,0.24786604940891266,0.11962218582630157,0.004596390761435032,0.00040173548040911555,1.9502253928328492,2.2971215642220177,10.0,0
203,0.2529020309448242,0.1174069195985794,0.004926345311105251,0.0012615665327757597,1.9502253928328492,2.2971215642220177,10.0,0
204,0.2765849828720093,0.12136128544807434,0.011356251314282417,0.0013816445134580135,1.9502253928328492,2.2971215642220177,10.0,0
205,0.2993568778038025,0.11633841693401337,0.008244700729846954,0.005353166256099939,1.9502253928328492,2.2971215642220177,10.0,0
206,0.25513434410095215,0.11933745443820953,0.007485667243599892,0.000520393019542098,1.9502253928328492,2.2971215642220177,10.0,0
207,0.2628525495529175,0.12051239609718323,0.00837938766926527,0.0008577720145694911,1.9502253928328492,2.2971215642220177,10.0,0
208,0.26447534561157227,0.11775761842727661,0.005021392833441496,0.002328669186681509,1.9502253928328492,2.2971215642220177,10.0,0
209,0.25107401609420776,0.11818333715200424,0.0034338305704295635,0.0012701950035989285,1.9502253928328492,2.2971215642220177,10.0,0
210,0.25974592566490173,0.12028690427541733,0.007851751521229744,0.0007122921524569392,1.9502253928328492,2.2971215642220177,10.0,0
211,0.24980837106704712,0.1183357760310173,0.0068727354519069195,0.00032394297886639833,1.9502253928328492,2.2971215642220177,10.0,0
212,0.25271427631378174,0.11664626002311707,0.005366983823478222,0.0012899189023301005,1.9502253928328492,2.2971215642220177,10.0,0
213,0.25116097927093506,0.11774620413780212,0.0032940064556896687,0.0013962613884359598,1.9502253928328492,2.2971215642220177,10.0,0
214,0.24687878787517548,0.11967773735523224,0.003943505231291056,0.00044215211528353393,1.9502253928328492,2.2971215642220177,10.0,0
215,0.2508227229118347,0.11891596019268036,0.006455935072153807,0.0004079721693415195,1.9502253928328492,2.2971215642220177,10.0,0
216,0.24543951451778412,0.11656510084867477,0.006992210168391466,0.0002049342292593792,1.9502253928328492,2.2971215642220177,10.0,0
217,0.24664708971977234,0.1166081354022026,0.004792110063135624,0.0008226893260143697,1.9502253928328492,2.2971215642220177,10.0,0
218,0.24624653160572052,0.11817502230405807,0.0024872918147593737,0.0010064987000077963,1.9502253928328492,2.2971215642220177,10.0,0
219,0.24336102604866028,0.11812227219343185,0.003517124569043517,0.0004916718462482095,1.9502253928328492,2.2971215642220177,10.0,0
220,0.24377533793449402,0.11563452333211899,0.007097060792148113,0.00019591519958339632,1.9502253928328492,2.2971215642220177,10.0,0
221,0.24386440217494965,0.1143752783536911,0.008388761430978775,0.00015368337335530668,1.9502253928328492,2.2971215642220177,10.0,0
222,0.23979301750659943,0.11592929065227509,0.004307637922465801,0.0003809616609942168,1.9502253928328492,2.2971215642220177,10.0,0
223,0.24216912686824799,0.11698555201292038,0.002960437908768654,0.0007220451370812953,1.9502253928328492,2.2971215642220177,10.0,0
224,0.23920784890651703,0.11488896608352661,0.0042346166446805,0.0005421045352704823,1.9502253928328492,2.2971215642220177,10.0,0
225,0.23846818506717682,0.11295436322689056,0.006942540407180786,0.00022338647977449,1.9502253928328492,2.2971215642220177,10.0,0
226,0.2375427782535553,0.1138259693980217,0.006088164635002613,0.000157123344251886,1.9502253928328492,2.2971215642220177,10.0,0
227,0.23701025545597076,0.11409897357225418,0.005473975092172623,0.00019171550229657441,1.9502253928328492,2.2971215642220177,10.0,0
228,0.23465032875537872,0.1117180809378624,0.006273811683058739,0.00023631929070688784,1.9502253928328492,2.2971215642220177,10.0,0
229,0.23447518050670624,0.1113400012254715,0.0057408930733799934,0.0004149554006289691,1.9502253928328492,2.2971215642220177,10.0,0
230,0.23389601707458496,0.11261123418807983,0.004658400546759367,0.0003577822644729167,1.9502253928328492,2.2971215642220177,10.0,0
231,0.23124057054519653,0.11039920151233673,0.00620994670316577,0.00016722481814213097,1.9502253928328492,2.2971215642220177,10.0,0
232,0.2313951551914215,0.10879315435886383,0.00800752267241478,8.297486056108028e-05,1.9502253928328492,2.2971215642220177,10.0,0
233,0.23074133694171906,0.11044126749038696,0.0063865468837320805,6.85310224071145e-05,1.9502253928328492,2.2971215642220177,10.0,0
234,0.22845110297203064,0.1082857996225357,0.007050559855997562,0.00010733833914855495,1.9502253928328492,2.2971215642220177,10.0,0
235,0.22779907286167145,0.10784369707107544,0.0066865235567092896,0.00021198007743805647,1.9502253928328492,2.2971215642220177,10.0,0
236,0.2278037667274475,0.10898419469594955,0.0058710649609565735,0.0001773473632056266,1.9502253928328492,2.2971215642220177,10.0,0
237,0.22711335122585297,0.10538975894451141,0.008318386040627956,0.00024712327285669744,1.9502253928328492,2.2971215642220177,10.0,0
238,0.22659526765346527,0.10812952369451523,0.006641338113695383,4.623745917342603e-05,1.9502253928328492,2.2971215642220177,10.0,0
239,0.22642074525356293,0.10357242822647095,0.009803022257983685,0.00019124271057080477,1.9502253928328492,2.2971215642220177,10.0,0
240,0.22650636732578278,0.10790173709392548,0.006704285740852356,6.730960740242153e-05,1.9502253928328492,2.2971215642220177,10.0,0
241,0.22918181121349335,0.1013796404004097,0.011340277269482613,0.0005418653599917889,1.9502253928328492,2.2971215642220177,10.0,0
242,0.2363964021205902,0.11015962064266205,0.007888415828347206,0.00034396586124785244,1.9502253928328492,2.2971215642220177,10.0,0
243,0.2476300299167633,0.09782157093286514,0.018770897760987282,0.0013736890396103263,1.9502253928328492,2.2971215642220177,10.0,0
244,0.24359378218650818,0.11115162819623947,0.009185065515339375,0.00057238555746153,1.9502253928328492,2.2971215642220177,10.0,0
245,0.22470921277999878,0.10007347911596298,0.011226941831409931,0.00037537163007073104,1.9502253928328492,2.2971215642220177,10.0,0
246,0.21899360418319702,0.1015344113111496,0.008500517345964909,0.00014518927491735667,1.9502253928328492,2.2971215642220177,10.0,0
247,0.23162709176540375,0.10846677422523499,0.007177910301834345,0.00036039057886227965,1.9502253928328492,2.2971215642220177,10.0,0
248,0.23192967474460602,0.09772387892007828,0.01434763427823782,0.0008387836278416216,1.9502253928328492,2.2971215642220177,10.0,0
249,0.21727915108203888,0.10392958670854568,0.005777847953140736,0.00013206107541918755,1.9502253928328492,2.2971215642220177,10.0,0
250,0.21989570558071136,0.10498715192079544,0.0057754069566726685,0.00018802931299433112,1.9502253928328492,2.2971215642220177,10.0,0
