epoch,total,ic,bc,pde,lambda_ic,lambda_bc,lambda_pde,stage
46,0.4076492488384247,0.34011730551719666,0.05795419216156006,0.001915549160912633,1.0,1.0,5.0,0
47,0.40749162435531616,0.3356397747993469,0.0608312152326107,0.002204128075391054,1.0,1.0,5.0,0
48,0.4060966372489929,0.3310544788837433,0.06404869258403778,0.0021986973006278276,1.0,1.0,5.0,0
49,0.40588390827178955,0.32722917199134827,0.06663751602172852,0.0024034420493990183,1.0,1.0,5.0,0
50,0.4052507281303406,0.3243832290172577,0.0682845413684845,0.0025165933184325695,1.0,1.0,5.0,0
51,0.40335702896118164,0.32243359088897705,0.06903265416622162,0.002378153847530484,1.0,1.0,5.0,0
52,0.40309786796569824,0.3213817775249481,0.0688273012638092,0.0025777583941817284,1.0,1.0,5.0,0
53,0.4015677571296692,0.32082507014274597,0.06815235316753387,0.0025180692318826914,1.0,1.0,5.0,0
54,0.40077319741249084,0.32074064016342163,0.06701498478651047,0.0026035115588456392,1.0,1.0,5.0,0
55,0.3998493254184723,0.3210732340812683,0.06548159569501877,0.002658897079527378,1.0,1.0,5.0,0
56,0.3987330496311188,0.3218061029911041,0.06357242166996002,0.002670904854312539,1.0,1.0,5.0,0
57,0.39814096689224243,0.3228612542152405,0.06137727200984955,0.0027804833371192217,1.0,1.0,5.0,0
58,0.39715757966041565,0.32383042573928833,0.05933484062552452,0.0027984643820673227,1.0,1.0,5.0,0
59,0.39767390489578247,0.32410645484924316,0.058018818497657776,0.003109727054834366,1.0,1.0,5.0,0
60,0.39598172903060913,0.32363349199295044,0.05743218958377838,0.002983212238177657,1.0,1.0,5.0,0
61,0.3954700827598572,0.3229769468307495,0.05697369948029518,0.0031038906890898943,1.0,1.0,5.0,0
62,0.3926905691623688,0.32209905982017517,0.056689776480197906,0.0027803482953459024,1.0,1.0,5.0,0
63,0.3934814929962158,0.3210147023200989,0.05656182020902634,0.0031809902284294367,1.0,1.0,5.0,0
64,0.3922410011291504,0.31867632269859314,0.05760742723941803,0.0031914464198052883,1.0,1.0,5.0,0
65,0.39192789793014526,0.31555891036987305,0.05943277105689049,0.0033872402273118496,1.0,1.0,5.0,0
66,0.39001497626304626,0.3124874532222748,0.06130155175924301,0.003245192114263773,1.0,1.0,5.0,0
67,0.38845983147621155,0.31055521965026855,0.06204843893647194,0.0031712346244603395,1.0,1.0,5.0,0
68,0.3886367380619049,0.30961382389068604,0.06179196760058403,0.00344619108363986,1.0,1.0,5.0,0
69,0.3859213590621948,0.3083786070346832,0.06186884641647339,0.0031347833573818207,1.0,1.0,5.0,0
70,0.3873962461948395,0.30674025416374207,0.06235680729150772,0.0036598409060388803,1.0,1.0,5.0,0
71,0.3867533206939697,0.3050297200679779,0.06296274811029434,0.0037521731574088335,1.0,1.0,5.0,0
72,0.38328275084495544,0.3042027950286865,0.06266941875219345,0.0032821032218635082,1.0,1.0,5.0,0
73,0.38259878754615784,0.3047625422477722,0.06092109531164169,0.0033830266911536455,1.0,1.0,5.0,0
74,0.38232511281967163,0.3055458962917328,0.05901578068733215,0.0035526854917407036,1.0,1.0,5.0,0
75,0.38111087679862976,0.30535003542900085,0.05809753015637398,0.0035326622892171144,1.0,1.0,5.0,0
76,0.3784812390804291,0.3040054142475128,0.05825483053922653,0.003244199324399233,1.0,1.0,5.0,0
77,0.3772745728492737,0.3026493191719055,0.05839306861162186,0.003246435895562172,1.0,1.0,5.0,0
78,0.3766738474369049,0.30165717005729675,0.058145664632320404,0.0033742000814527273,1.0,1.0,5.0,0
79,0.3764447569847107,0.30073097348213196,0.05781310051679611,0.003580134129151702,1.0,1.0,5.0,0
80,0.3739575147628784,0.2991761565208435,0.05805793032050133,0.003344682278111577,1.0,1.0,5.0,0
81,0.37539181113243103,0.29706913232803345,0.05879727751016617,0.0039050837513059378,1.0,1.0,5.0,0
82,0.37227439880371094,0.29457560181617737,0.05993308871984482,0.0035531374160200357,1.0,1.0,5.0,0
83,0.37220510840415955,0.2928725481033325,0.060288190841674805,0.003808874636888504,1.0,1.0,5.0,0
84,0.3712879717350006,0.29177847504615784,0.06003298610448837,0.0038953027687966824,1.0,1.0,5.0,0
85,0.3676396906375885,0.290855348110199,0.05960649251937866,0.0034355679526925087,1.0,1.0,5.0,0
86,0.36661943793296814,0.29005590081214905,0.05902797356247902,0.0035071135498583317,1.0,1.0,5.0,0
87,0.3676510453224182,0.28875523805618286,0.05890016630291939,0.0039991275407373905,1.0,1.0,5.0,0
88,0.36313679814338684,0.28677138686180115,0.05944344401359558,0.0033843962009996176,1.0,1.0,5.0,0
89,0.3623321056365967,0.28575754165649414,0.058990903198719025,0.003516735276207328,1.0,1.0,5.0,0
90,0.3621564507484436,0.28534746170043945,0.05792248249053955,0.003777303732931614,1.0,1.0,5.0,0
91,0.3606724143028259,0.2844729721546173,0.05729775130748749,0.003780342871323228,1.0,1.0,5.0,0
92,0.3584405779838562,0.28263503313064575,0.057558439671993256,0.0036494205705821514,1.0,1.0,5.0,0
93,0.3542783558368683,0.2804318368434906,0.05814317613840103,0.003140668384730816,1.0,1.0,5.0,0
94,0.3564450144767761,0.27920591831207275,0.05772274732589722,0.0039032676722854376,1.0,1.0,5.0,0
95,0.35393857955932617,0.2776735723018646,0.05758281052112579,0.0037364382296800613,1.0,1.0,5.0,0
96,0.3500222861766815,0.2757381796836853,0.05779653042554855,0.0032975110225379467,1.0,1.0,5.0,0
97,0.3488169014453888,0.27409109473228455,0.057674162089824677,0.0034103270154446363,1.0,1.0,5.0,0
98,0.3490527868270874,0.272134393453598,0.05779682844877243,0.0038243138696998358,1.0,1.0,5.0,0
99,0.3473990559577942,0.2698468267917633,0.058225493878126144,0.0038653479423373938,1.0,1.0,5.0,0
100,0.34349673986434937,0.26804718375205994,0.058158405125141144,0.003458234015852213,1.0,1.0,5.0,0
101,0.3432069420814514,0.2672511637210846,0.057052306830883026,0.0037806942127645016,1.0,1.0,5.0,0
102,0.3420371115207672,0.2659083604812622,0.056465357542037964,0.003932679072022438,1.0,1.0,5.0,0
103,0.3380166292190552,0.2639247477054596,0.05647259205579758,0.0035238536074757576,1.0,1.0,5.0,0
104,0.33710595965385437,0.2622299790382385,0.05615229159593582,0.0037447416689246893,1.0,1.0,5.0,0
105,0.33372822403907776,0.26062026619911194,0.055717144161462784,0.003478163853287697,1.0,1.0,5.0,0
106,0.3336423933506012,0.25897520780563354,0.055265530943870544,0.003880328731611371,1.0,1.0,5.0,0
107,0.33041098713874817,0.2564629316329956,0.05559878796339035,0.0036698495969176292,1.0,1.0,5.0,0
108,0.3275051712989807,0.253856897354126,0.055984463542699814,0.003532763570547104,1.0,1.0,5.0,0
109,0.324744313955307,0.252056747674942,0.05554305016994476,0.0034289085306227207,1.0,1.0,5.0,0
110,0.32446378469467163,0.250163733959198,0.055134065449237823,0.003833198454231024,1.0,1.0,5.0,0
111,0.3203897476196289,0.2473958283662796,0.05553413927555084,0.0034919530153274536,1.0,1.0,5.0,0
112,0.31832051277160645,0.24510638415813446,0.05542426556348801,0.003557971678674221,1.0,1.0,5.0,0
113,0.3147757053375244,0.24324612319469452,0.05484626442193985,0.0033366596326231956,1.0,1.0,5.0,0
114,0.31463751196861267,0.2417532503604889,0.05386138707399368,0.0038045779801905155,1.0,1.0,5.0,0
115,0.31099259853363037,0.2391035556793213,0.05395691096782684,0.003586424048990011,1.0,1.0,5.0,0
116,0.30794617533683777,0.23622751235961914,0.054236046969890594,0.0034965244121849537,1.0,1.0,5.0,0
117,0.30496570467948914,0.23431916534900665,0.05353070795536041,0.003423166461288929,1.0,1.0,5.0,0
118,0.3019338548183441,0.23285377025604248,0.05237695947289467,0.0033406259026378393,1.0,1.0,5.0,0
119,0.29949989914894104,0.23061402142047882,0.05190157890319824,0.0033968628849834204,1.0,1.0,5.0,0
120,0.29614707827568054,0.22686722874641418,0.05276224762201309,0.003303523175418377,1.0,1.0,5.0,0
121,0.29408687353134155,0.2231682538986206,0.05356743186712265,0.0034702366683632135,1.0,1.0,5.0,0
122,0.2920333743095398,0.2207767814397812,0.05306701362133026,0.0036379138473421335,1.0,1.0,5.0,0
123,0.288041889667511,0.2189873903989792,0.051962897181510925,0.0034183214884251356,1.0,1.0,5.0,0
124,0.28473493456840515,0.21700458228588104,0.05101901292800903,0.003342266660183668,1.0,1.0,5.0,0
125,0.2821260392665863,0.21418777108192444,0.05082164704799652,0.0034233289770781994,1.0,1.0,5.0,0
126,0.2799629867076874,0.21064770221710205,0.051288045942783356,0.0036054502706974745,1.0,1.0,5.0,0
127,0.27551406621932983,0.2077946662902832,0.05108603835105896,0.0033266714308410883,1.0,1.0,5.0,0
128,0.2726908028125763,0.20610952377319336,0.0497376024723053,0.0033687357790768147,1.0,1.0,5.0,0
129,0.26863715052604675,0.2039419710636139,0.04885588958859444,0.0031678557861596346,1.0,1.0,5.0,0
130,0.266139417886734,0.20027776062488556,0.049294084310531616,0.0033135167323052883,1.0,1.0,5.0,0
131,0.26225998997688293,0.19595693051815033,0.050357237458229065,0.003189164213836193,1.0,1.0,5.0,0
132,0.2596586346626282,0.19302968680858612,0.05006096512079239,0.003313595661893487,1.0,1.0,5.0,0
133,0.2558249533176422,0.1911221295595169,0.04875340312719345,0.003189887385815382,1.0,1.0,5.0,0
134,0.2520003616809845,0.18868175148963928,0.04794496297836304,0.0030747270211577415,1.0,1.0,5.0,0
135,0.24809874594211578,0.1857532262802124,0.04757656902074814,0.0029537875670939684,1.0,1.0,5.0,0
136,0.24492186307907104,0.18286564946174622,0.047138992697000504,0.0029834460001438856,1.0,1.0,5.0,0
137,0.24184641242027283,0.17972786724567413,0.046917036175727844,0.003040300915017724,1.0,1.0,5.0,0
138,0.23780101537704468,0.176066592335701,0.04718837887048721,0.0029092084150761366,1.0,1.0,5.0,0
139,0.23413023352622986,0.17266283929347992,0.04719708487391472,0.0028540610801428556,1.0,1.0,5.0,0
140,0.23060782253742218,0.17001833021640778,0.046446576714515686,0.0028285828884691,1.0,1.0,5.0,0
141,0.22639812529087067,0.1676529496908188,0.04542529955506325,0.0026639767456799746,1.0,1.0,5.0,0
142,0.2237463891506195,0.1645371913909912,0.0450921393930912,0.002823412185534835,1.0,1.0,5.0,0
143,0.21798987686634064,0.1608019322156906,0.04536536708474159,0.002364515792578459,1.0,1.0,5.0,0
144,0.21590198576450348,0.1578609049320221,0.04483356326818466,0.0026415009051561356,1.0,1.0,5.0,0
145,0.212126687169075,0.1552821397781372,0.04396047070622444,0.002576814964413643,1.0,1.0,5.0,0
146,0.20777331292629242,0.15206356346607208,0.04370258003473282,0.0024014317896217108,1.0,1.0,5.0,0
147,0.20393362641334534,0.14846186339855194,0.043807581067085266,0.0023328375536948442,1.0,1.0,5.0,0
148,0.20167887210845947,0.14517013728618622,0.04360925033688545,0.002579896477982402,1.0,1.0,5.0,0
149,0.19672322273254395,0.14207804203033447,0.04325156658887863,0.002278722357004881,1.0,1.0,5.0,0
150,0.19416461884975433,0.13972698152065277,0.04217727109789848,0.0024520736187696457,1.0,1.0,5.0,0
151,0.19013138115406036,0.1373363584280014,0.04119467735290527,0.0023200702853500843,1.0,1.0,5.0,0
152,0.1863754242658615,0.13385355472564697,0.04127071797847748,0.0022502299398183823,1.0,1.0,5.0,0
153,0.1817348450422287,0.13005611300468445,0.04169203341007233,0.0019973404705524445,1.0,1.0,5.0,0
154,0.17853643000125885,0.12731485068798065,0.04108244180679321,0.002027827315032482,1.0,1.0,5.0,0
155,0.17535632848739624,0.12499073892831802,0.04009803384542465,0.002053511096164584,1.0,1.0,5.0,0
156,0.17220604419708252,0.12159359455108643,0.04015925154089928,0.0020906401332467794,1.0,1.0,5.0,0
157,0.1687815934419632,0.11781634390354156,0.040658675134181976,0.002061316277831793,1.0,1.0,5.0,0
158,0.16543921828269958,0.1152772530913353,0.03997945040464401,0.0020365018863230944,1.0,1.0,5.0,0
159,0.16253681480884552,0.11359631270170212,0.038509123027324677,0.002086276188492775,1.0,1.0,5.0,0
160,0.15908312797546387,0.11141469329595566,0.03761762008070946,0.002010163851082325,1.0,1.0,5.0,0
161,0.15570391714572906,0.10830233246088028,0.03765451908111572,0.0019494134467095137,1.0,1.0,5.0,0
162,0.1518063247203827,0.10477431118488312,0.038153018802404404,0.001775799784809351,1.0,1.0,5.0,0
163,0.14978860318660736,0.10213859379291534,0.0378330796957016,0.0019633856136351824,1.0,1.0,5.0,0
164,0.14603611826896667,0.09969832748174667,0.03738467022776604,0.0017906263237819076,1.0,1.0,5.0,0
165,0.14323502779006958,0.09720014780759811,0.03703213483095169,0.0018005500314757228,1.0,1.0,5.0,0
166,0.14043667912483215,0.09475057572126389,0.03669900447130203,0.0017974200891330838,1.0,1.0,5.0,0
167,0.13751442730426788,0.09251681715250015,0.036230430006980896,0.0017534354701638222,1.0,1.0,5.0,0
168,0.13441061973571777,0.09067271649837494,0.03542845696210861,0.0016618904192000628,1.0,1.0,5.0,0
169,0.1315775066614151,0.08882876485586166,0.03466081991791725,0.0016175826312974095,1.0,1.0,5.0,0
170,0.12908311188220978,0.08595199137926102,0.034925565123558044,0.0016411109827458858,1.0,1.0,5.0,0
171,0.12660899758338928,0.08249587565660477,0.035850632935762405,0.0016524955863133073,1.0,1.0,5.0,0
172,0.12378876656293869,0.08039338886737823,0.03550539165735245,0.0015779967652633786,1.0,1.0,5.0,0
173,0.12104126811027527,0.07963873445987701,0.033888280391693115,0.0015028513735160232,1.0,1.0,5.0,0
174,0.11796830594539642,0.0782027393579483,0.03301900625228882,0.0013493121368810534,1.0,1.0,5.0,0
175,0.11625155806541443,0.07540125399827957,0.033455342054367065,0.0014789920533075929,1.0,1.0,5.0,0
176,0.11356773227453232,0.07253377884626389,0.03405521437525749,0.0013957482296973467,1.0,1.0,5.0,0
177,0.11149388551712036,0.0710437148809433,0.03330482915043831,0.001429068623110652,1.0,1.0,5.0,0
178,0.10940387845039368,0.06964696198701859,0.032553937286138535,0.0014405961846932769,1.0,1.0,5.0,0
179,0.10633395612239838,0.06747471541166306,0.03263859823346138,0.0012441279832273722,1.0,1.0,5.0,0
180,0.10466493666172028,0.06578310579061508,0.03227560594677925,0.0013212449848651886,1.0,1.0,5.0,0
181,0.10284051299095154,0.06439446657896042,0.03166496753692627,0.001356216031126678,1.0,1.0,5.0,0
182,0.10088188201189041,0.06260278075933456,0.031504858285188675,0.001354847801849246,1.0,1.0,5.0,0
183,0.09876369684934616,0.060389187186956406,0.0318465530872345,0.0013055911986157298,1.0,1.0,5.0,0
184,0.09709778428077698,0.05894753336906433,0.031484078615903854,0.0013332342496141791,1.0,1.0,5.0,0
185,0.09471672773361206,0.058233559131622314,0.030480612069368362,0.00120051228441298,1.0,1.0,5.0,0
186,0.09289610385894775,0.05705168470740318,0.029969334602355957,0.0011750158155336976,1.0,1.0,5.0,0
187,0.09123583883047104,0.05462387949228287,0.030705610290169716,0.0011812705779448152,1.0,1.0,5.0,0
188,0.08960362523794174,0.05271891504526138,0.031028656288981438,0.001171211013570428,1.0,1.0,5.0,0
189,0.08784238994121552,0.05203355476260185,0.030172232538461685,0.0011273212730884552,1.0,1.0,5.0,0
190,0.08669824153184891,0.05155394598841667,0.02919573336839676,0.0011897132499143481,1.0,1.0,5.0,0
191,0.08465779572725296,0.05032147839665413,0.028999458998441696,0.0010673721553757787,1.0,1.0,5.0,0
192,0.08332900702953339,0.04841887205839157,0.029475990682840347,0.001086828182451427,1.0,1.0,5.0,0
193,0.08190843462944031,0.04704448580741882,0.02950362116098404,0.0010720656719058752,1.0,1.0,5.0,0
194,0.0806020051240921,0.04616812989115715,0.029099084436893463,0.0010669594630599022,1.0,1.0,5.0,0
195,0.0791897177696228,0.04549822956323624,0.028567522764205933,0.001024793484248221,1.0,1.0,5.0,0
196,0.07793812453746796,0.04480619356036186,0.028099754825234413,0.001006435020826757,1.0,1.0,5.0,0
197,0.07704178243875504,0.043719563633203506,0.028031907975673676,0.0010580618400126696,1.0,1.0,5.0,0
198,0.07598657160997391,0.04235417768359184,0.028313936665654182,0.0010636916849762201,1.0,1.0,5.0,0
199,0.07465583086013794,0.041366834193468094,0.028318101540207863,0.0009941792814061046,1.0,1.0,5.0,0
200,0.14676350355148315,0.041034962981939316,0.027714699506759644,0.0009728883160278201,1.918959392103731,2.103222979174516,10.0,0
201,0.14519110321998596,0.04293657839298248,0.025348830968141556,0.0009483300382271409,1.918959392103731,2.103222979174516,10.0,0
202,0.14446024596691132,0.03789642080664635,0.02923760935664177,0.001024534460157156,1.918959392103731,2.103222979174516,10.0,0
203,0.14244434237480164,0.041438616812229156,0.0250762477517128,0.0010184384882450104,1.918959392103731,2.103222979174516,10.0,0
204,0.1391191929578781,0.03752830624580383,0.027656778693199158,0.0008935523219406605,1.918959392103731,2.103222979174516,10.0,0
205,0.1371477097272873,0.03743515536189079,0.027043268084526062,0.0008433137554675341,1.918959392103731,2.103222979174516,10.0,0
206,0.1361982226371765,0.03950640186667442,0.0245419442653656,0.0008769875857979059,1.918959392103731,2.103222979174516,10.0,0
207,0.13344092667102814,0.03489409014582634,0.027975380420684814,0.0007642122800461948,1.918959392103731,2.103222979174516,10.0,0
208,0.13204462826251984,0.03537650778889656,0.02674390748143196,0.0007910135318525136,1.918959392103731,2.103222979174516,10.0,0
209,0.13086390495300293,0.03809306025505066,0.023999303579330444,0.0007288985652849078,1.918959392103731,2.103222979174516,10.0,0
210,0.12890343368053436,0.0338248685002327,0.026843465864658356,0.0007537086494266987,1.918959392103731,2.103222979174516,10.0,0
211,0.12751014530658722,0.032865364104509354,0.027343127876520157,0.0006934143602848053,1.918959392103731,2.103222979174516,10.0,0
212,0.12637358903884888,0.03615916892886162,0.02390947937965393,0.0006698643555864692,1.918959392103731,2.103222979174516,10.0,0
213,0.12446674704551697,0.03365735337138176,0.025272244587540627,0.0006726490682922304,1.918959392103731,2.103222979174516,10.0,0
214,0.12418599426746368,0.03128127381205559,0.02737700194120407,0.0006578561151400208,1.918959392103731,2.103222979174516,10.0,0
215,0.1227864921092987,0.03378620371222496,0.02433767169713974,0.0006764594581909478,1.918959392103731,2.103222979174516,10.0,0
216,0.12105842679738998,0.03343828022480011,0.024298887699842453,0.0005785738467238843,1.918959392103731,2.103222979174516,10.0,0
217,0.12058102339506149,0.03083213046193123,0.026384349912405014,0.0005923250573687255,1.918959392103731,2.103222979174516,10.0,0
218,0.11943085491657257,0.03159702196717262,0.02511199191212654,0.000598132552113384,1.918959392103731,2.103222979174516,10.0,0
219,0.1188078373670578,0.03266308084130287,0.024020880460739136,0.0005607444327324629,1.918959392103731,2.103222979174516,10.0,0
220,0.11782684177160263,0.030855780467391014,0.025279996916651726,0.0005446378490887582,1.918959392103731,2.103222979174516,10.0,0
221,0.11705277115106583,0.0303682591766119,0.025437911972403526,0.0005275714793242514,1.918959392103731,2.103222979174516,10.0,0
222,0.11622373759746552,0.0315382294356823,0.024106286466121674,0.0005002261605113745,1.918959392103731,2.103222979174516,10.0,0
223,0.11533381044864655,0.03058897890150547,0.024742305278778076,0.0004596218641381711,1.918959392103731,2.103222979174516,10.0,0
224,0.1144641637802124,0.029792452231049538,0.025188660249114037,0.00043162875226698816,1.918959392103731,2.103222979174516,10.0,0
225,0.11429698765277863,0.030322104692459106,0.024399708956480026,0.0004792067629750818,1.918959392103731,2.103222979174516,10.0,0
226,0.11329921334981918,0.03004620037972927,0.024565018713474274,0.0003976057341787964,1.918959392103731,2.103222979174516,10.0,0
227,0.1127355694770813,0.029585516080260277,0.024673573672771454,0.00040681357495486736,1.918959392103731,2.103222979174516,10.0,0
228,0.11220003664493561,0.029396725818514824,0.024559564888477325,0.0004134667688049376,1.918959392103731,2.103222979174516,10.0,0
229,0.11137069761753082,0.029166975989937782,0.024645734578371048,0.0003564980870578438,1.918959392103731,2.103222979174516,10.0,0
230,0.11076636612415314,0.029132014140486717,0.02441820129752159,0.0003506290086079389,1.918959392103731,2.103222979174516,10.0,0
231,0.11022644490003586,0.028669346123933792,0.02454669401049614,0.00035839606425724924,1.918959392103731,2.103222979174516,10.0,0
232,0.10963399708271027,0.028302693739533424,0.02473161555826664,0.0003306172147858888,1.918959392103731,2.103222979174516,10.0,0
233,0.10920514911413193,0.02854677475988865,0.024292755872011185,0.0003331968910060823,1.918959392103731,2.103222979174516,10.0,0
234,0.10857438296079636,0.028110140934586525,0.024398479610681534,0.0003316719667054713,1.918959392103731,2.103222979174516,10.0,0
235,0.1080315113067627,0.02744557335972786,0.024812962859869003,0.0003177373146172613,1.918959392103731,2.103222979174516,10.0,0
236,0.1072973757982254,0.027717703953385353,0.02433313988149166,0.0002930211485363543,1.918959392103731,2.103222979174516,10.0,0
237,0.10706497728824615,0.02747209370136261,0.024325963109731674,0.0003184218076057732,1.918959392103731,2.103222979174516,10.0,0
238,0.10678730905056,0.026769906282424927,0.024810627102851868,0.00032346631633117795,1.918959392103731,2.103222979174516,10.0,0
239,0.10608337074518204,0.027035191655158997,0.0243292897939682,0.0003034010005649179,1.918959392103731,2.103222979174516,10.0,0
240,0.10540618747472763,0.026807207614183426,0.024338828399777412,0.00027742580277845263,1.918959392103731,2.103222979174516,10.0,0
241,0.10530497878789902,0.026130247861146927,0.02480378746986389,0.000299419421935454,1.918959392103731,2.103222979174516,10.0,0
242,0.10486766695976257,0.026302171871066093,0.024435855448246002,0.00030008109752088785,1.918959392103731,2.103222979174516,10.0,0
243,0.10419356822967529,0.026188069954514503,0.024386174976825714,0.0002650154638104141,1.918959392103731,2.103222979174516,10.0,0
244,0.10384786874055862,0.02566245198249817,0.024686351418495178,0.0002681753830984235,1.918959392103731,2.103222979174516,10.0,0
245,0.10334309190511703,0.02563575468957424,0.024523820728063583,0.00025700527476146817,1.918959392103731,2.103222979174516,10.0,0
246,0.10308688133955002,0.025567665696144104,0.024408195167779922,0.00026876857737079263,1.918959392103731,2.103222979174516,10.0,0
247,0.10269027203321457,0.025046903640031815,0.024704474955797195,0.00026672534295357764,1.918959392103731,2.103222979174516,10.0,0
248,0.10234332084655762,0.025024015456438065,0.02455221302807331,0.00026844730018638074,1.918959392103731,2.103222979174516,10.0,0
249,0.1019996926188469,0.025028962641954422,0.02440059930086136,0.000265022594248876,1.918959392103731,2.103222979174516,10.0,0
250,0.10146452486515045,0.02455655299127102,0.024635229259729385,0.0002528114418964833,1.918959392103731,2.103222979174516,10.0,0
251,0.10125598311424255,0.024422921240329742,0.02457350119948387,0.00027058323030360043,1.918959392103731,2.103222979174516,10.0,0
252,0.10087208449840546,0.024395989254117012,0.024446798488497734,0.0002640096645336598,1.918959392103731,2.103222979174516,10.0,0
253,0.1004229187965393,0.024024853482842445,0.024604659527540207,0.0002571116201579571,1.918959392103731,2.103222979174516,10.0,0
254,0.10021661967039108,0.023964805528521538,0.024468347430229187,0.00027667387621477246,1.918959392103731,2.103222979174516,10.0,0
