epoch,total,ic,bc,pde
0,0.22289744019508362,0.1602204293012619,0.03151512145996094,0.0031161895021796227
1,0.8467180728912354,0.13715989887714386,0.039317019283771515,0.0670241117477417
2,0.23885303735733032,0.1472133845090866,0.019845707342028618,0.007179394364356995
3,0.23631921410560608,0.16472938656806946,0.031165219843387604,0.004042461514472961
4,0.3830743134021759,0.16722725331783295,0.04962357133626938,0.016622349619865417
5,0.35865509510040283,0.16501827538013458,0.04844916611909866,0.014518764801323414
6,0.2555651366710663,0.16183899343013763,0.03685922920703888,0.005686691962182522
7,0.18789246678352356,0.15724468231201172,0.025767065584659576,0.00048807208077050745
8,0.18040306866168976,0.15158872306346893,0.019521504640579224,0.0009292842587456107
9,0.2114088386297226,0.14761684834957123,0.018027449026703835,0.004576453473418951
10,0.23736092448234558,0.14712963998317719,0.01654725708067417,0.0073684025555849075
11,0.23742514848709106,0.14896750450134277,0.014967254363000393,0.007349040359258652
12,0.21792474389076233,0.15134377777576447,0.014641506597399712,0.005193945951759815
13,0.195051908493042,0.153689906001091,0.015314864926040173,0.0026047145947813988
14,0.18078550696372986,0.1564798653125763,0.01612372323870659,0.0008181918528862298
15,0.1771397739648819,0.15994881093502045,0.016369998455047607,8.209639054257423e-05
16,0.18172885477542877,0.16336219012737274,0.016677983105182648,0.00016886676894500852
17,0.1893070936203003,0.16539297997951508,0.017459671944379807,0.0006454442045651376
18,0.19461995363235474,0.1655263900756836,0.018413325771689415,0.0010680248960852623
19,0.19564972817897797,0.16454508900642395,0.019262060523033142,0.0011842583771795034
20,0.19228753447532654,0.16331623494625092,0.0196177177131176,0.0009353578207083046
21,0.1867230087518692,0.16190989315509796,0.019622843712568283,0.0005190264782868326
22,0.1813959777355194,0.1599179059267044,0.01970527693629265,0.00017727837257552892
23,0.17758657038211823,0.15731143951416016,0.02006269060075283,2.1244575691525824e-05
24,0.17611064016819,0.15473008155822754,0.020615234971046448,7.653184002265334e-05
25,0.17656350135803223,0.15284882485866547,0.02088654600083828,0.00028281303821131587
26,0.17811232805252075,0.15176621079444885,0.020727012306451797,0.0005619110306724906
27,0.1800154447555542,0.15107162296772003,0.020548950880765915,0.0008394861943088472
28,0.18130847811698914,0.15043608844280243,0.02062213234603405,0.0010250252671539783
29,0.18167607486248016,0.1500536948442459,0.020806781947612762,0.0010815610876306891
30,0.18108588457107544,0.1503295749425888,0.02066764235496521,0.0010088661219924688
31,0.17974452674388885,0.15130741894245148,0.020098872482776642,0.000833822472486645
32,0.17823289334774017,0.15257343649864197,0.019515030086040497,0.0006144423387013376
33,0.1768757551908493,0.15370328724384308,0.019196804612874985,0.000397566327592358
34,0.1760144978761673,0.15471382439136505,0.019055567681789398,0.00022451113909482956
35,0.17576181888580322,0.15588591992855072,0.018803350627422333,0.00010725554602686316
36,0.17597037553787231,0.15724807977676392,0.018368011340498924,3.542872946127318e-05
37,0.176517516374588,0.15843720734119415,0.018011637032032013,6.866037892905297e-06
38,0.17708835005760193,0.1590965986251831,0.017903681844472885,8.806080586509779e-06
39,0.17750152945518494,0.15929313004016876,0.017968226224184036,2.4018077965592965e-05
40,0.17763569951057434,0.15934544801712036,0.01798904873430729,3.0119575967546552e-05
41,0.17744135856628418,0.15934912860393524,0.017901767045259476,1.9046639863518067e-05
42,0.17704729735851288,0.15908311307430267,0.017885522916913033,7.866569831094239e-06
43,0.17654167115688324,0.15839162468910217,0.018062110990285873,8.793597771727946e-06
44,0.17609520256519318,0.1574818193912506,0.018350427970290184,2.629549999255687e-05
45,0.17579644918441772,0.15668654441833496,0.018549609929323196,5.602942837867886e-05
46,0.17567984759807587,0.15607471764087677,0.018628176301717758,9.769472671905532e-05
47,0.1757456511259079,0.1554650217294693,0.018752330914139748,0.00015282860840670764
48,0.17590272426605225,0.15478630363941193,0.01899566873908043,0.00021207454847171903
49,0.17609600722789764,0.1542394906282425,0.01922490820288658,0.00026316038565710187
50,0.17623116075992584,0.1540214568376541,0.019272372126579285,0.00029373320285230875
51,0.1762760728597641,0.1540595144033432,0.019198201596736908,0.00030183669878169894
52,0.17621925473213196,0.15414439141750336,0.0191701240837574,0.0002904735738411546
53,0.1760813593864441,0.15424588322639465,0.019200488924980164,0.0002634981938172132
