epoch,total,ic,bc,pde
0,0.18649224936962128,0.13860522210597992,0.013562837615609169,0.0034324186854064465
1,1.2866332530975342,0.18113188445568085,0.3318018615245819,0.07736995071172714
2,0.31767427921295166,0.1413518488407135,0.0642089694738388,0.01121134590357542
3,0.2630251944065094,0.1359337866306305,0.03141513839364052,0.009567626751959324
4,0.5159224271774292,0.1501280963420868,0.12179340422153473,0.024400092661380768
5,0.4898223876953125,0.14712128043174744,0.1201082170009613,0.022259287536144257
6,0.3145945072174072,0.1344677060842514,0.060264602303504944,0.011986221186816692
7,0.1716139167547226,0.12574630975723267,0.01326297502964735,0.003260463709011674
8,0.13752157986164093,0.12507271766662598,0.004152681678533554,0.0008296174928545952
9,0.18435931205749512,0.12953677773475647,0.02079761028289795,0.0034024924971163273
10,0.23639462888240814,0.1340368390083313,0.03781306743621826,0.006454471964389086
11,0.24662016332149506,0.13557547330856323,0.04024624451994896,0.0070798443630337715
12,0.2198762744665146,0.13443198800086975,0.03002236969769001,0.00554219214245677
13,0.18222731351852417,0.13235896825790405,0.01602982170879841,0.0033838527742773294
14,0.15348652005195618,0.13086865842342377,0.0053354850970208645,0.0017282378394156694
15,0.13986141979694366,0.13060900568962097,0.0005230151582509279,0.0008729393593966961
16,0.13888922333717346,0.13145510852336884,0.000774575222749263,0.0006659537320956588
17,0.14573271572589874,0.13282401859760284,0.003829430555924773,0.0009079258888959885
18,0.15541256964206696,0.1339847445487976,0.007382763549685478,0.001404505455866456
19,0.16267266869544983,0.1343463808298111,0.009797194972634315,0.0018529085209593177
20,0.16340959072113037,0.13368819653987885,0.010396462865173817,0.0019324928289279342
21,0.1572313904762268,0.1321800798177719,0.009398224763572216,0.0015653094742447138
22,0.14759089052677155,0.1302115023136139,0.007539762184023857,0.0009839617414399981
23,0.13907450437545776,0.1282031536102295,0.00562768429517746,0.0005243660998530686
24,0.1345309317111969,0.1264963150024414,0.004235176835209131,0.0003799441910814494
25,0.1340777426958084,0.1253155767917633,0.003609028644859791,0.0005153135862201452
26,0.13599631190299988,0.12476538121700287,0.003716461593285203,0.0007514459430240095
27,0.13833846151828766,0.12483610957860947,0.00433501647785306,0.0009167325915768743
28,0.1400030255317688,0.12542417645454407,0.005133572034537792,0.0009445282630622387
29,0.1407715380191803,0.1263652741909027,0.005749632138758898,0.0008656635764054954
30,0.1407349407672882,0.12747102975845337,0.00588371092453599,0.0007380202878266573
31,0.13989245891571045,0.12856525182724,0.005401766858994961,0.0005925441510044038
32,0.13826480507850647,0.12951554358005524,0.004394317511469126,0.0004354932752903551
33,0.13619312644004822,0.1302516609430313,0.003137620398774743,0.0002803846728056669
34,0.13432887196540833,0.130763441324234,0.001964965369552374,0.0001600464602233842
35,0.13325268030166626,0.13108038902282715,0.0011240916792303324,0.00010481921344762668
36,0.1330975592136383,0.1312454491853714,0.0007012143032625318,0.00011508858005981892
37,0.13352453708648682,0.13129398226737976,0.0006399571429938078,0.00015905954933259636
38,0.13403956592082977,0.13124316930770874,0.0008224603370763361,0.00019739443087019026
39,0.1343429535627365,0.1310911923646927,0.0011492297053337097,0.00021025381283834577
40,0.13442710041999817,0.13082416355609894,0.0015693382592871785,0.00020335879526101053
41,0.13441257178783417,0.13042712211608887,0.0020583204459398985,0.00019271257042419165
42,0.13434667885303497,0.1298964023590088,0.002579736290499568,0.00018705485854297876
43,0.1341666281223297,0.1292494535446167,0.0030696082394570112,0.00018475708202458918
44,0.13382107019424438,0.12852920591831207,0.003455094527453184,0.0001836769370129332
45,0.13337986171245575,0.12780119478702545,0.003687862539663911,0.00018908055790234357
46,0.13300098478794098,0.12714378535747528,0.0037643397226929665,0.00020928482990711927
