epoch,total,ic,bc,pde,lambda_ic,lambda_bc,lambda_pde,stage
53,0.2796805799007416,0.22360363602638245,0.04374449700117111,0.0024664869997650385,1.0,1.0,5.0,0
54,0.2647430896759033,0.2070167064666748,0.046850644052028656,0.0021751464810222387,1.0,1.0,5.0,0
55,0.2508580684661865,0.18405930697917938,0.05567358434200287,0.0022250330075621605,1.0,1.0,5.0,0
56,0.23629532754421234,0.18154437839984894,0.044383179396390915,0.0020735522266477346,1.0,1.0,5.0,0
57,0.2233905792236328,0.17371082305908203,0.039260655641555786,0.002083820989355445,1.0,1.0,5.0,0
58,0.20868940651416779,0.1531228870153427,0.04647167772054672,0.0018189697293564677,1.0,1.0,5.0,0
59,0.19746430218219757,0.14389801025390625,0.0436277911067009,0.0019876996520906687,1.0,1.0,5.0,0
60,0.18483947217464447,0.14006894826889038,0.03601710498332977,0.0017506829462945461,1.0,1.0,5.0,0
61,0.17502889037132263,0.12982957065105438,0.03511911630630493,0.0020160411950200796,1.0,1.0,5.0,0
62,0.16359843313694,0.11699032783508301,0.03746171295642853,0.0018292790045961738,1.0,1.0,5.0,0
63,0.15361279249191284,0.1145252138376236,0.03060789406299591,0.001695937244221568,1.0,1.0,5.0,0
64,0.14484167098999023,0.10697269439697266,0.029298925772309303,0.0017140074633061886,1.0,1.0,5.0,0
65,0.13950088620185852,0.09147718548774719,0.035435110330581665,0.0025177174247801304,1.0,1.0,5.0,0
66,0.13974663615226746,0.09944279491901398,0.02371780015528202,0.0033172094263136387,1.0,1.0,5.0,0
67,0.15833811461925507,0.07476493716239929,0.04110373929142952,0.00849388912320137,1.0,1.0,5.0,0
68,0.1512417197227478,0.08518137782812119,0.026315072551369667,0.00794905610382557,1.0,1.0,5.0,0
69,0.11617967486381531,0.07678878307342529,0.027783218771219254,0.0023215352557599545,1.0,1.0,5.0,0
70,0.14403608441352844,0.06798037141561508,0.035668935626745224,0.008077356033027172,1.0,1.0,5.0,0
71,0.12465854734182358,0.07561226189136505,0.024301821365952492,0.004948893096297979,1.0,1.0,5.0,0
72,0.11863116919994354,0.06745288521051407,0.028950728476047516,0.004445511847734451,1.0,1.0,5.0,0
73,0.12964707612991333,0.060385800898075104,0.03664164990186691,0.0065239244140684605,1.0,1.0,5.0,0
74,0.10930554568767548,0.07292228192090988,0.022460058331489563,0.002784641459584236,1.0,1.0,5.0,0
75,0.11501716077327728,0.06516295671463013,0.02648095414042473,0.0046746497973799706,1.0,1.0,5.0,0
76,0.10999003797769547,0.05506683140993118,0.038006484508514404,0.0033833442721515894,1.0,1.0,5.0,0
77,0.10737870633602142,0.06574776023626328,0.024614745751023293,0.0034032396506518126,1.0,1.0,5.0,0
78,0.10753172636032104,0.06997274607419968,0.021175915375351906,0.003276613773778081,1.0,1.0,5.0,0
79,0.10416242480278015,0.05379803106188774,0.03504912555217743,0.0030630528926849365,1.0,1.0,5.0,0
80,0.10049816966056824,0.0542314313352108,0.03288622200489044,0.0026761023327708244,1.0,1.0,5.0,0
81,0.10184302181005478,0.0669475793838501,0.021540746092796326,0.0026709395460784435,1.0,1.0,5.0,0
82,0.09482560306787491,0.05969515070319176,0.024464013054966927,0.002133287489414215,1.0,1.0,5.0,0
83,0.09863725304603577,0.0498172827064991,0.03636237606406212,0.0024915188550949097,1.0,1.0,5.0,0
84,0.0922858715057373,0.05511517450213432,0.026871781796216965,0.0020597835537046194,1.0,1.0,5.0,0
85,0.09516629576683044,0.06178003177046776,0.022308945655822754,0.002215463202446699,1.0,1.0,5.0,0
86,0.09065624326467514,0.05335031822323799,0.027786169201135635,0.001903951051644981,1.0,1.0,5.0,0
87,0.0910416841506958,0.049313466995954514,0.031865403056144714,0.0019725628662854433,1.0,1.0,5.0,0
88,0.08755005896091461,0.05346543714404106,0.025607770308852196,0.0016953712329268456,1.0,1.0,5.0,0
89,0.0880805179476738,0.05508900806307793,0.024683218449354172,0.0016616579378023744,1.0,1.0,5.0,0
90,0.08525227755308151,0.051441740244627,0.02657802402973175,0.0014465012354776263,1.0,1.0,5.0,0
91,0.08683197945356369,0.04821518808603287,0.029302697628736496,0.001862820005044341,1.0,1.0,5.0,0
92,0.08307202905416489,0.04967540502548218,0.027086935937404633,0.0012619371991604567,1.0,1.0,5.0,0
93,0.08332318812608719,0.05130045488476753,0.025128178298473358,0.0013789101503789425,1.0,1.0,5.0,0
94,0.08242733031511307,0.048376381397247314,0.026658330112695694,0.0014785240637138486,1.0,1.0,5.0,0
95,0.08150489628314972,0.045480139553546906,0.02973645180463791,0.0012576610315591097,1.0,1.0,5.0,0
96,0.08021392673254013,0.04723171889781952,0.026912182569503784,0.0012140045873820782,1.0,1.0,5.0,0
97,0.08025834709405899,0.048805683851242065,0.024801194667816162,0.0013302938314154744,1.0,1.0,5.0,0
98,0.07920775562524796,0.04500269889831543,0.02799028530716896,0.0012429547496140003,1.0,1.0,5.0,0
99,0.07882507890462875,0.04374292865395546,0.02884810045361519,0.0012468105414882302,1.0,1.0,5.0,0
100,0.07794735580682755,0.045599278062582016,0.026119764894247055,0.0012456622207537293,1.0,1.0,5.0,0
101,0.07715828716754913,0.04479074478149414,0.02637411281466484,0.0011986854951828718,1.0,1.0,5.0,0
102,0.07669070363044739,0.042124856263399124,0.02880408987402916,0.0011523519642651081,1.0,1.0,5.0,0
103,0.07611969858407974,0.04180632531642914,0.02853493019938469,0.0011556883109733462,1.0,1.0,5.0,0
104,0.07600222527980804,0.04382651671767235,0.025629330426454544,0.0013092753943055868,1.0,1.0,5.0,0
105,0.07511845976114273,0.042603056877851486,0.02643275074660778,0.0012165310326963663,1.0,1.0,5.0,0
106,0.07470590621232986,0.04051787778735161,0.028216401115059853,0.001194324460811913,1.0,1.0,5.0,0
107,0.07343602925539017,0.04136776551604271,0.026526492089033127,0.00110835419036448,1.0,1.0,5.0,0
108,0.07384484261274338,0.04242679104208946,0.02514566108584404,0.0012544783530756831,1.0,1.0,5.0,0
109,0.07309257239103317,0.040871210396289825,0.02592669427394867,0.0012589331017807126,1.0,1.0,5.0,0
110,0.0723404511809349,0.03925160691142082,0.027538171038031578,0.0011101346462965012,1.0,1.0,5.0,0
111,0.07189159840345383,0.040187232196331024,0.0258101187646389,0.0011788499541580677,1.0,1.0,5.0,0
112,0.07142221927642822,0.04128877446055412,0.024017799645662308,0.0012231291038915515,1.0,1.0,5.0,0
113,0.07046546787023544,0.03881556913256645,0.02638697624206543,0.0010525841498747468,1.0,1.0,5.0,0
114,0.07037685811519623,0.038654059171676636,0.02592375874519348,0.0011598080163821578,1.0,1.0,5.0,0
115,0.06986648589372635,0.03989812731742859,0.024127457290887833,0.0011681815376505256,1.0,1.0,5.0,0
116,0.06912529468536377,0.039073944091796875,0.024367395788431168,0.0011367916595190763,1.0,1.0,5.0,0
117,0.06898552179336548,0.03750026226043701,0.026051189750432968,0.0010868125827983022,1.0,1.0,5.0,0
118,0.06879909336566925,0.03822698816657066,0.02427946776151657,0.0012585276272147894,1.0,1.0,5.0,0
119,0.06967467069625854,0.03819739446043968,0.02456948161125183,0.0013815589481964707,1.0,1.0,5.0,0
120,0.07171159982681274,0.0376075878739357,0.023981668055057526,0.0020244682673364878,1.0,1.0,5.0,0
121,0.07459849864244461,0.03563245013356209,0.027721991762518883,0.002248812234029174,1.0,1.0,5.0,0
122,0.08131702244281769,0.039473239332437515,0.021728985011577606,0.004022959154099226,1.0,1.0,5.0,0
123,0.0875215083360672,0.034233458340168,0.030434321612119675,0.004570746794342995,1.0,1.0,5.0,0
124,0.08583744615316391,0.03752211853861809,0.02326814830303192,0.005009436048567295,1.0,1.0,5.0,0
125,0.07229985296726227,0.035435862839221954,0.02633552998304367,0.00210569123737514,1.0,1.0,5.0,0
126,0.06550371646881104,0.03673643246293068,0.023420361801981926,0.0010693841613829136,1.0,1.0,5.0,0
127,0.07433244585990906,0.0371197834610939,0.0224444642663002,0.002953639253973961,1.0,1.0,5.0,0
128,0.07897587865591049,0.03380580246448517,0.02863870933651924,0.0033062733709812164,1.0,1.0,5.0,0
129,0.06955435127019882,0.03694592043757439,0.02209625206887722,0.002102436264976859,1.0,1.0,5.0,0
130,0.06428756564855576,0.036555077880620956,0.022309571504592896,0.0010845828801393509,1.0,1.0,5.0,0
131,0.0709507167339325,0.03405488654971123,0.026308078318834305,0.0021175500005483627,1.0,1.0,5.0,0
132,0.0741281807422638,0.035489533096551895,0.02320043370127678,0.00308764330111444,1.0,1.0,5.0,0
133,0.06504470109939575,0.03488015756011009,0.02408762089908123,0.0012153844581916928,1.0,1.0,5.0,0
134,0.06446218490600586,0.0356278195977211,0.02300412952899933,0.0011660465970635414,1.0,1.0,5.0,0
135,0.06939657032489777,0.0347759984433651,0.0228867307305336,0.0023467689752578735,1.0,1.0,5.0,0
136,0.0667734146118164,0.03293449804186821,0.02632208913564682,0.00150336604565382,1.0,1.0,5.0,0
137,0.062210943549871445,0.035227809101343155,0.022131118923425674,0.0009704031399451196,1.0,1.0,5.0,0
138,0.06505507230758667,0.03486255183815956,0.022015167400240898,0.0016354708932340145,1.0,1.0,5.0,0
139,0.06743040680885315,0.031960099935531616,0.026709232479333878,0.001752215321175754,1.0,1.0,5.0,0
140,0.0635053813457489,0.03461308404803276,0.021779105067253113,0.0014226380735635757,1.0,1.0,5.0,0
141,0.061326391994953156,0.034071214497089386,0.02216414362192154,0.0010182065889239311,1.0,1.0,5.0,0
142,0.06449571251869202,0.0321635901927948,0.025164980441331863,0.0014334287261590362,1.0,1.0,5.0,0
143,0.06477868556976318,0.03335260972380638,0.02229762077331543,0.0018256913172081113,1.0,1.0,5.0,0
144,0.061697155237197876,0.03289007395505905,0.023255078122019768,0.0011104003060609102,1.0,1.0,5.0,0
145,0.06042119488120079,0.03224138170480728,0.023510785773396492,0.000933805771637708,1.0,1.0,5.0,0
146,0.06256619840860367,0.032598357647657394,0.022369053214788437,0.0015197573229670525,1.0,1.0,5.0,0
147,0.062120869755744934,0.03169327601790428,0.024067388847470284,0.001272040419280529,1.0,1.0,5.0,0
148,0.06060517206788063,0.032420236617326736,0.02209869958460331,0.0012172465212643147,1.0,1.0,5.0,0
149,0.059066809713840485,0.03140930086374283,0.023200662806630135,0.0008913695928640664,1.0,1.0,5.0,0
150,0.05967559665441513,0.031399693340063095,0.02315819263458252,0.0010235423687845469,1.0,1.0,5.0,0
151,0.059150680899620056,0.032244402915239334,0.02157793752849102,0.0010656684171408415,1.0,1.0,5.0,0
152,0.05894206091761589,0.03142818436026573,0.02258075401186943,0.000986624276265502,1.0,1.0,5.0,0
153,0.057878535240888596,0.030852127820253372,0.022873280569911003,0.0008306257077492774,1.0,1.0,5.0,0
154,0.05842211842536926,0.031395863741636276,0.02180473878979683,0.0010443029459565878,1.0,1.0,5.0,0
155,0.058464132249355316,0.031053215265274048,0.02238275110721588,0.001005633152090013,1.0,1.0,5.0,0
156,0.05884143337607384,0.030383309349417686,0.022459233179688454,0.0011997779365628958,1.0,1.0,5.0,0
157,0.05830065906047821,0.030282020568847656,0.022747255861759186,0.0010542763629928231,1.0,1.0,5.0,0
158,0.057737357914447784,0.031256843358278275,0.020988188683986664,0.0010984654072672129,1.0,1.0,5.0,0
159,0.057375434786081314,0.03005147911608219,0.02237921953201294,0.000988947693258524,1.0,1.0,5.0,0
160,0.05642598494887352,0.02978912554681301,0.02232791855931282,0.0008617888088338077,1.0,1.0,5.0,0
161,0.05709453672170639,0.030369926244020462,0.021310880780220032,0.0010827458463609219,1.0,1.0,5.0,0
162,0.057945989072322845,0.02932099997997284,0.02308037504553795,0.0011089231120422482,1.0,1.0,5.0,0
163,0.0603228360414505,0.030048737302422523,0.021167073398828506,0.0018214043229818344,1.0,1.0,5.0,0
164,0.0620507076382637,0.028782501816749573,0.023820731788873672,0.0018894945969805121,1.0,1.0,5.0,0
165,0.06375660002231598,0.029586611315608025,0.021491985768079758,0.0025356002151966095,1.0,1.0,5.0,0
166,0.06269217282533646,0.029004616662859917,0.02306545153260231,0.0021244212985038757,1.0,1.0,5.0,0
167,0.05988285690546036,0.029650554060935974,0.020968690514564514,0.0018527228385210037,1.0,1.0,5.0,0
168,0.05663812905550003,0.02842007577419281,0.02282690815627575,0.0010782290482893586,1.0,1.0,5.0,0
169,0.054617300629615784,0.02913804166018963,0.02123020775616169,0.0008498100214637816,1.0,1.0,5.0,0
170,0.05572500079870224,0.029536008834838867,0.020596005022525787,0.0011185978073626757,1.0,1.0,5.0,0
171,0.058548178523778915,0.027708783745765686,0.02352861315011978,0.0014621565351262689,1.0,1.0,5.0,0
172,0.06331346184015274,0.02912825159728527,0.020826011896133423,0.002671839902177453,1.0,1.0,5.0,0
173,0.0660235732793808,0.02820827066898346,0.02351716347038746,0.0028596275951713324,1.0,1.0,5.0,0
174,0.06631946563720703,0.028214633464813232,0.02173447050154209,0.0032740733586251736,1.0,1.0,5.0,0
175,0.06046237796545029,0.027622176334261894,0.023375360295176506,0.0018929685465991497,1.0,1.0,5.0,0
176,0.055141933262348175,0.028733177110552788,0.02060852013528347,0.0011600470170378685,1.0,1.0,5.0,0
177,0.053332600742578506,0.028399664908647537,0.02091134525835514,0.0008043178240768611,1.0,1.0,5.0,0
178,0.05665348842740059,0.02691015601158142,0.02337695099413395,0.001273276866413653,1.0,1.0,5.0,0
179,0.0589161291718483,0.028409374877810478,0.020671091973781586,0.001967132091522217,1.0,1.0,5.0,0
180,0.05958756059408188,0.028405403718352318,0.02175329625606537,0.0018857717514038086,1.0,1.0,5.0,0
181,0.05680457502603531,0.02735760807991028,0.021560635417699814,0.0015772664919495583,1.0,1.0,5.0,0
182,0.05302520841360092,0.02773812785744667,0.021271994337439537,0.0008030175813473761,1.0,1.0,5.0,0
183,0.052617527544498444,0.028414223343133926,0.020172832533717155,0.0008060949039645493,1.0,1.0,5.0,0
184,0.0528729185461998,0.027372080832719803,0.021019771695137024,0.0008962132851593196,1.0,1.0,5.0,0
185,0.05394189804792404,0.02691972814500332,0.02178017981350422,0.0010483976220712066,1.0,1.0,5.0,0
186,0.05319291725754738,0.027909770607948303,0.020024532452225685,0.001051723025739193,1.0,1.0,5.0,0
187,0.05262851342558861,0.026994282379746437,0.02120004966855049,0.0008868359727784991,1.0,1.0,5.0,0
188,0.051575660705566406,0.02642897330224514,0.02153562195599079,0.0007222130079753697,1.0,1.0,5.0,0
189,0.05195103958249092,0.02767251245677471,0.019929034635424614,0.0008698987658135593,1.0,1.0,5.0,0
190,0.05236715450882912,0.026575034484267235,0.02136160433292389,0.0008861029054969549,1.0,1.0,5.0,0
191,0.05437316745519638,0.025970477610826492,0.021463027223944664,0.0013879332691431046,1.0,1.0,5.0,0
192,0.05495023727416992,0.026399919763207436,0.021430838853120804,0.0014238952426239848,1.0,1.0,5.0,0
193,0.056039318442344666,0.027351533994078636,0.019623160362243652,0.0018129247473552823,1.0,1.0,5.0,0
194,0.056779440492391586,0.024600913748145103,0.02414877898991108,0.0016059497138485312,1.0,1.0,5.0,0
195,0.05505156144499779,0.026723582297563553,0.019897080957889557,0.001686179661192,1.0,1.0,5.0,0
196,0.054513148963451385,0.027211850509047508,0.020479800179600716,0.0013643000274896622,1.0,1.0,5.0,0
197,0.05346369370818138,0.02507162094116211,0.021747944876551628,0.001328825019299984,1.0,1.0,5.0,0
198,0.05243244022130966,0.025355011224746704,0.021677939221262932,0.0010798975126817822,1.0,1.0,5.0,0
199,0.05199415609240532,0.027389338240027428,0.018950294703245163,0.0011309051187708974,1.0,1.0,5.0,0
200,0.12124050408601761,0.02503335475921631,0.021502606570720673,0.0008926266455091536,2.998119407978747,1.7328717075664293,10.0,0
201,0.13714872300624847,0.023424813523888588,0.024327170103788376,0.0024762479588389397,2.998119407978747,1.7328717075664293,10.0,0
202,0.5627202987670898,0.028650764375925064,0.04170622304081917,0.040455032140016556,2.998119407978747,1.7328717075664293,10.0,0
203,2.2583718299865723,0.026801416650414467,0.1035415530204773,0.1998593658208847,2.998119407978747,1.7328717075664293,10.0,0
204,0.5679891109466553,0.030105626210570335,0.1511361002922058,0.021582940593361855,2.998119407978747,1.7328717075664293,10.0,0
205,1.8431771993637085,0.02091727778315544,0.14767014980316162,0.152457132935524,2.998119407978747,1.7328717075664293,10.0,0
206,0.3376762270927429,0.03350177779793739,0.04675808176398277,0.015620813705027103,2.998119407978747,1.7328717075664293,10.0,0
207,0.813234269618988,0.05139188840985298,0.034629516303539276,0.05991467460989952,2.998119407978747,1.7328717075664293,10.0,0
208,1.021164894104004,0.04822808504104614,0.0547775998711586,0.07816487550735474,2.998119407978747,1.7328717075664293,10.0,0
209,0.3911759555339813,0.039788343012332916,0.06532442569732666,0.015868689864873886,2.998119407978747,1.7328717075664293,10.0,0
210,0.35877877473831177,0.03185601159930229,0.09415096044540405,0.01001191046088934,2.998119407978747,1.7328717075664293,10.0,0
211,0.7749220132827759,0.029229596257209778,0.12421660870313644,0.0472036711871624,2.998119407978747,1.7328717075664293,10.0,0
212,0.5798088312149048,0.031520772725343704,0.11069487035274506,0.029348578304052353,2.998119407978747,1.7328717075664293,10.0,0
213,0.26834559440612793,0.036818332970142365,0.07463257014751434,0.002863118192180991,2.998119407978747,1.7328717075664293,10.0,0
214,0.3449493646621704,0.04685596749186516,0.05039528012275696,0.011714102700352669,2.998119407978747,1.7328717075664293,10.0,0
215,0.501802921295166,0.06152063608169556,0.035070355981588364,0.02565843053162098,2.998119407978747,1.7328717075664293,10.0,0
216,0.49615612626075745,0.07488476485013962,0.023949522525072098,0.023014122620224953,2.998119407978747,1.7328717075664293,10.0,0
217,0.3572506904602051,0.0764540359377861,0.018868181854486465,0.009533623233437538,2.998119407978747,1.7328717075664293,10.0,0
218,0.27027881145477295,0.06422215700149536,0.02881510928273201,0.0027800246607512236,2.998119407978747,1.7328717075664293,10.0,0
219,0.3135996460914612,0.04744555056095123,0.060730814933776855,0.006611353252083063,2.998119407978747,1.7328717075664293,10.0,0
220,0.3862934112548828,0.036600906401872635,0.10343403369188309,0.00973216351121664,2.998119407978747,1.7328717075664293,10.0,0
221,0.394163578748703,0.0332680270075798,0.12784290313720703,0.007288672961294651,2.998119407978747,1.7328717075664293,10.0,0
222,0.3253732919692993,0.03466617316007614,0.11003793030977249,0.0030758362263441086,2.998119407978747,1.7328717075664293,10.0,0
223,0.25219249725341797,0.04258912429213524,0.06416036188602448,0.0013323539169505239,2.998119407978747,1.7328717075664293,10.0,0
224,0.2562313973903656,0.05887347459793091,0.029050545766949654,0.002938081743195653,2.998119407978747,1.7328717075664293,10.0,0
225,0.319193959236145,0.07331345230340958,0.018880058079957962,0.006667476147413254,2.998119407978747,1.7328717075664293,10.0,0
226,0.32417598366737366,0.07145135849714279,0.018868621438741684,0.007725938223302364,2.998119407978747,1.7328717075664293,10.0,0
227,0.2644195854663849,0.054947998374700546,0.02680843695998192,0.005322335287928581,2.998119407978747,1.7328717075664293,10.0,0
228,0.22947314381599426,0.03918808698654175,0.05049336701631546,0.0024484070017933846,2.998119407978747,1.7328717075664293,10.0,0
229,0.24375879764556885,0.03169860318303108,0.07535234093666077,0.0018146657384932041,2.998119407978747,1.7328717075664293,10.0,0
230,0.2586650848388672,0.030176682397723198,0.08009074628353119,0.002940479898825288,2.998119407978747,1.7328717075664293,10.0,0
231,0.25609156489372253,0.032124217599630356,0.06641841679811478,0.004468473140150309,2.998119407978747,1.7328717075664293,10.0,0
232,0.2312719225883484,0.03640296682715416,0.04767904430627823,0.003950980957597494,2.998119407978747,1.7328717075664293,10.0,0
233,0.20297691226005554,0.04039822518825531,0.03339376673102379,0.0023991086054593325,2.998119407978747,1.7328717075664293,10.0,0
234,0.20500749349594116,0.04198446497321129,0.02630539983510971,0.0033549186773598194,2.998119407978747,1.7328717075664293,10.0,0
235,0.21779760718345642,0.040667902678251266,0.025698423385620117,0.00513383187353611,2.998119407978747,1.7328717075664293,10.0,0
236,0.21572518348693848,0.03807597979903221,0.027853336185216904,0.00533025898039341,2.998119407978747,1.7328717075664293,10.0,0
237,0.1898297369480133,0.03558092936873436,0.030433349311351776,0.0030416795052587986,2.998119407978747,1.7328717075664293,10.0,0
238,0.17584115266799927,0.03385350853204727,0.03363155946135521,0.001606512232683599,2.998119407978747,1.7328717075664293,10.0,0
239,0.18588081002235413,0.03283919021487236,0.03708277642726898,0.0023165312595665455,2.998119407978747,1.7328717075664293,10.0,0
240,0.19370213150978088,0.03214690089225769,0.038335591554641724,0.003089122474193573,2.998119407978747,1.7328717075664293,10.0,0
241,0.1798960417509079,0.031645312905311584,0.03595545142889023,0.002271343721076846,2.998119407978747,1.7328717075664293,10.0,0
242,0.1667458415031433,0.031721021980047226,0.03133296221494675,0.0017346418462693691,2.998119407978747,1.7328717075664293,10.0,0
243,0.170943021774292,0.03247116133570671,0.02667248621582985,0.002737062517553568,2.998119407978747,1.7328717075664293,10.0,0
244,0.17779991030693054,0.03357338905334473,0.02326178178191185,0.0036833188496530056,2.998119407978747,1.7328717075664293,10.0,0
245,0.17145207524299622,0.03397800400853157,0.022456347942352295,0.0030667998362332582,2.998119407978747,1.7328717075664293,10.0,0
246,0.16214343905448914,0.0328972153365612,0.024597089737653732,0.0020890063606202602,2.998119407978747,1.7328717075664293,10.0,0
247,0.16125644743442535,0.03076791763305664,0.028898827731609344,0.0018932598177343607,2.998119407978747,1.7328717075664293,10.0,0
248,0.1669786274433136,0.02885228395462036,0.032866667956113815,0.0023522323463112116,2.998119407978747,1.7328717075664293,10.0,0
249,0.1636500209569931,0.027965394780039787,0.03338709846138954,0.0021950865630060434,2.998119407978747,1.7328717075664293,10.0,0
250,0.1550356149673462,0.028122443705797195,0.029942147433757782,0.0018835272639989853,2.998119407978747,1.7328717075664293,10.0,0
251,0.15467527508735657,0.029056871309876442,0.025627370923757553,0.0023150367196649313,2.998119407978747,1.7328717075664293,10.0,0
252,0.1603708267211914,0.029942139983177185,0.023402109742164612,0.0030047865584492683,2.998119407978747,1.7328717075664293,10.0,0
253,0.1555795520544052,0.029816342517733574,0.02369997277855873,0.002511759288609028,2.998119407978747,1.7328717075664293,10.0,0
254,0.14881226420402527,0.02856503240764141,0.026090219616889954,0.0017959888791665435,2.998119407978747,1.7328717075664293,10.0,0
