epoch,total,ic,bc,pde
0,0.3641015291213989,0.28346073627471924,0.0379919707775116,0.008529762737452984
1,0.5140097737312317,0.3813936114311218,0.11899257451295853,0.0027247248217463493
2,0.32967185974121094,0.27718934416770935,0.05079144984483719,0.00033821267425082624
3,0.3819340169429779,0.3084357678890228,0.05824073404073715,0.0030515005346387625
4,0.41155749559402466,0.3334502875804901,0.06403278559446335,0.0028148824349045753
5,0.3568829596042633,0.3075394928455353,0.0465010404586792,0.0005684849456883967
6,0.3222618103027344,0.2816307842731476,0.038964416831731796,0.0003333184577059001
7,0.3359113335609436,0.2770552337169647,0.049520187079906464,0.0018671781290322542
8,0.36051324009895325,0.28399112820625305,0.060949936509132385,0.0031144313979893923
9,0.3629932701587677,0.28679555654525757,0.06093097850680351,0.0030533482786267996
10,0.34549057483673096,0.28287094831466675,0.05218299850821495,0.002087327418848872
11,0.32693928480148315,0.2789543867111206,0.04295673593878746,0.0010056298924610019
12,0.32102715969085693,0.28078722953796387,0.03867301344871521,0.00031338591361418366
13,0.3274451792240143,0.28777673840522766,0.039170172065496445,9.96514136204496e-05
14,0.33588260412216187,0.29428690671920776,0.040783241391181946,0.00016249222971964628
15,0.33718085289001465,0.2952903211116791,0.04064539819955826,0.00024902570294216275
16,0.3307158946990967,0.2905248999595642,0.0389394536614418,0.00025031264522112906
17,0.32236623764038086,0.28359612822532654,0.037742599844932556,0.00020550526096485555
18,0.3180217146873474,0.27852416038513184,0.0385814905166626,0.00018321476818528026
19,0.3192266821861267,0.27714696526527405,0.0410943366587162,0.00019707888714037836
20,0.32324132323265076,0.278524786233902,0.04363720118999481,0.0002158685529138893
21,0.3260428309440613,0.28015783429145813,0.044806838035583496,0.00021563368500210345
22,0.325399786233902,0.28009846806526184,0.04430697485804558,0.0001988683216040954
23,0.3219987154006958,0.2783181369304657,0.04278312623500824,0.00017949275206774473
24,0.3183217942714691,0.27629631757736206,0.0411779060959816,0.00016951264115050435
25,0.31655290722846985,0.2754954695701599,0.04017810523509979,0.00017586644389666617
26,0.31712979078292847,0.276140958070755,0.04000525549054146,0.00019671532209031284
27,0.3187083601951599,0.27721312642097473,0.04041729122400284,0.00021559021843131632
28,0.3194006085395813,0.27749770879745483,0.040841370820999146,0.0002123079466400668
29,0.31829553842544556,0.2766389846801758,0.04072192683815956,0.000186924880836159
30,0.3159922957420349,0.2752447724342346,0.03994258493185043,0.00016098881314974278
31,0.3139026165008545,0.27411937713623047,0.03899744153022766,0.00015715936024207622
32,0.31307223439216614,0.27349749207496643,0.038645319640636444,0.000185883924132213
33,0.3134381175041199,0.2730292081832886,0.039203546941280365,0.0002410734014119953
34,0.31404829025268555,0.2723945081233978,0.040168799459934235,0.0002969992347061634
35,0.3139035701751709,0.27164968848228455,0.04065760225057602,0.0003192549920640886
36,0.31272652745246887,0.2709261476993561,0.040307216346263885,0.00029863070813007653
37,0.3110981583595276,0.2701605558395386,0.03962397575378418,0.0002627260982990265
38,0.3098653256893158,0.2693260610103607,0.039330869913101196,0.00024167705851141363
39,0.3094089925289154,0.2686491906642914,0.039536282420158386,0.00024470529751852155
40,0.30933818221092224,0.2682669162750244,0.039735909551382065,0.00026707249344326556
41,0.30890658497810364,0.26782283186912537,0.03958465903997421,0.000299816980259493
42,0.30776143074035645,0.26680850982666016,0.039264969527721405,0.00033759084180928767
43,0.3062606453895569,0.2653113901615143,0.039022937417030334,0.00038526352727785707
44,0.3050607442855835,0.26400065422058105,0.0388353168964386,0.00044495309703052044
45,0.30441150069236755,0.2631717920303345,0.038715049624443054,0.0005049274186603725
46,0.30392974615097046,0.2622580826282501,0.03889138996601105,0.0005560521385632455
